STLKEY,sample_code,fish_number,species_name,sample_month,sample_day,sample_year,project_code,data_type_code,fish_length,length_type_name,weight_gm,sex_name,maturity,tag_number,ovaries_number,best_age,age_1,age_2,age_3,age_readability_code
20031139,410129-R-03005,10,Yelloweye Rockfish,8,24,2003,IPHC,R,52,Fork length,3632,Female,NA,NA,NA,28,28,NA,27,2
20031139,410129-R-03005,11,Yelloweye Rockfish,8,24,2003,IPHC,R,54,Fork length,2951,Female,NA,NA,NA,27,27,NA,30,2
20031139,410129-R-03005,12,Yelloweye Rockfish,8,24,2003,IPHC,R,48,Fork length,2497,Male,NA,NA,NA,17,17,18,17,2
20031139,410129-R-03005,13,Yelloweye Rockfish,8,24,2003,IPHC,R,57,Fork length,3632,Male,NA,NA,NA,27,28,NA,27,2
20031139,410129-R-03005,14,Yelloweye Rockfish,8,24,2003,IPHC,R,52,Fork length,2951,Female,NA,NA,NA,28,31,NA,28,2
20031139,410129-R-03005,15,Yelloweye Rockfish,8,24,2003,IPHC,R,58,Fork length,4222,Male,NA,NA,NA,27,31,NA,27,2
20031139,410129-R-03005,16,Yelloweye Rockfish,8,24,2003,IPHC,R,43,Fork length,1589,Male,NA,NA,NA,18,18,18,18,2
20031139,410129-R-03005,17,Yelloweye Rockfish,8,24,2003,IPHC,R,48,Fork length,2179,Female,NA,NA,NA,19,22,NA,19,2
20031139,410129-R-03005,18,Yelloweye Rockfish,8,24,2003,IPHC,R,47,Fork length,2043,Female,NA,NA,NA,19,19,NA,19,2
20031139,410129-R-03005,19,Yelloweye Rockfish,8,24,2003,IPHC,R,54,Fork length,2951,Male,NA,NA,NA,26,28,NA,26,2
20031139,410129-R-03005,2,Yelloweye Rockfish,8,24,2003,IPHC,R,56,Fork length,3995,Male,NA,NA,NA,36,36,NA,34,2
20031139,410129-R-03005,20,Yelloweye Rockfish,8,24,2003,IPHC,R,42,Fork length,1589,Male,NA,NA,NA,15,15,15,14,2
20031139,410129-R-03005,21,Yelloweye Rockfish,8,24,2003,IPHC,R,43,Fork length,1816,Male,NA,NA,NA,18,20,NA,18,2
20031139,410129-R-03005,22,Yelloweye Rockfish,8,24,2003,IPHC,R,49,Fork length,2179,Male,NA,NA,NA,20,20,NA,20,2
20031139,410129-R-03005,23,Yelloweye Rockfish,8,24,2003,IPHC,R,35,Fork length,1135,Female,NA,NA,NA,18,18,NA,18,2
20031139,410129-R-03005,24,Yelloweye Rockfish,8,24,2003,IPHC,R,48,Fork length,2179,Male,NA,NA,NA,18,18,18,18,2
20031139,410129-R-03005,25,Yelloweye Rockfish,8,24,2003,IPHC,R,45,Fork length,2043,Male,NA,NA,NA,20,20,NA,20,2
20031139,410129-R-03005,26,Yelloweye Rockfish,8,24,2003,IPHC,R,50,Fork length,2497,Female,NA,NA,NA,27,27,NA,27,2
20031139,410129-R-03005,27,Yelloweye Rockfish,8,24,2003,IPHC,R,41,Fork length,1589,Male,NA,NA,NA,18,18,NA,18,2
20031139,410129-R-03005,28,Yelloweye Rockfish,8,24,2003,IPHC,R,56,Fork length,4222,Male,NA,NA,NA,32,32,33,32,2
20031139,410129-R-03005,29,Yelloweye Rockfish,8,24,2003,IPHC,R,42,Fork length,1725,Female,NA,NA,NA,25,25,NA,22,2
20031139,410129-R-03005,3,Yelloweye Rockfish,8,24,2003,IPHC,R,57,Fork length,4086,Male,NA,NA,NA,44,50,NA,44,2
20031139,410129-R-03005,30,Yelloweye Rockfish,8,24,2003,IPHC,R,57,Fork length,3995,Male,NA,NA,NA,33,41,NA,33,3
20031139,410129-R-03005,31,Yelloweye Rockfish,8,24,2003,IPHC,R,54,Fork length,3405,Male,NA,NA,NA,27,27,NA,26,2
20031139,410129-R-03005,32,Yelloweye Rockfish,8,24,2003,IPHC,R,45,Fork length,1589,Female,NA,NA,NA,18,18,18,19,2
20031139,410129-R-03005,33,Yelloweye Rockfish,8,24,2003,IPHC,R,49,Fork length,2270,Male,NA,NA,NA,23,24,NA,23,2
20031139,410129-R-03005,34,Yelloweye Rockfish,8,24,2003,IPHC,R,49,Fork length,2270,Female,NA,NA,NA,23,26,NA,23,3
20031139,410129-R-03005,35,Yelloweye Rockfish,8,24,2003,IPHC,R,47,Fork length,2179,Female,NA,NA,NA,23,24,NA,23,2
20031139,410129-R-03005,36,Yelloweye Rockfish,8,24,2003,IPHC,R,52,Fork length,2724,Male,NA,NA,NA,22,22,22,19,2
20031139,410129-R-03005,37,Yelloweye Rockfish,8,24,2003,IPHC,R,40,Fork length,1362,Male,NA,NA,NA,17,18,NA,17,2
20031139,410129-R-03005,38,Yelloweye Rockfish,8,24,2003,IPHC,R,40,Fork length,1362,Male,NA,NA,NA,NA,NA,NA,NA,6
20031139,410129-R-03005,39,Yelloweye Rockfish,8,24,2003,IPHC,R,39,Fork length,1135,Female,NA,NA,NA,32,32,NA,NA,2
20031139,410129-R-03005,4,Yelloweye Rockfish,8,24,2003,IPHC,R,49,Fork length,2043,Male,NA,NA,NA,18,18,20,17,2
20031139,410129-R-03005,40,Yelloweye Rockfish,8,24,2003,IPHC,R,52,Fork length,3314,Male,NA,NA,NA,29,32,24,29,2
20031139,410129-R-03005,41,Yelloweye Rockfish,8,24,2003,IPHC,R,49,Fork length,2043,Female,NA,NA,NA,28,28,NA,23,2
20031139,410129-R-03005,42,Yelloweye Rockfish,8,24,2003,IPHC,R,55,Fork length,2951,Male,NA,NA,NA,21,21,NA,21,2
20031139,410129-R-03005,43,Yelloweye Rockfish,8,24,2003,IPHC,R,51,Fork length,2860,Female,NA,NA,NA,27,27,NA,27,2
20031139,410129-R-03005,44,Yelloweye Rockfish,8,24,2003,IPHC,R,44,Fork length,1725,Male,NA,NA,NA,19,20,17,19,2
20031139,410129-R-03005,45,Yelloweye Rockfish,8,24,2003,IPHC,R,54,Fork length,3087,Male,NA,NA,NA,29,29,NA,28,2
20031139,410129-R-03005,46,Yelloweye Rockfish,8,24,2003,IPHC,R,43,Fork length,1725,Female,NA,NA,NA,19,19,NA,19,2
20031139,410129-R-03005,47,Yelloweye Rockfish,8,24,2003,IPHC,R,49,Fork length,2497,Female,NA,NA,NA,24,25,NA,24,2
20031139,410129-R-03005,48,Yelloweye Rockfish,8,24,2003,IPHC,R,46,Fork length,2043,Male,NA,NA,NA,19,19,15,19,3
20031139,410129-R-03005,49,Yelloweye Rockfish,8,24,2003,IPHC,R,40,Fork length,1362,Male,NA,NA,NA,16,16,NA,NA,2
20031139,410129-R-03005,5,Yelloweye Rockfish,8,24,2003,IPHC,R,49,Fork length,2951,Male,NA,NA,NA,NA,NA,NA,NA,6
20031139,410129-R-03005,50,Yelloweye Rockfish,8,24,2003,IPHC,R,47,Fork length,2043,Male,NA,NA,NA,17,17,NA,17,2
20031139,410129-R-03005,51,Yelloweye Rockfish,8,24,2003,IPHC,R,42,Fork length,1498,Male,NA,NA,NA,18,20,NA,18,2
20031139,410129-R-03005,52,Yelloweye Rockfish,8,24,2003,IPHC,R,35,Fork length,1044,Female,NA,NA,NA,9,9,9,9,2
20031139,410129-R-03005,6,Yelloweye Rockfish,8,24,2003,IPHC,R,44,Fork length,1589,Female,NA,NA,NA,16,17,NA,16,2
20031139,410129-R-03005,7,Yelloweye Rockfish,8,24,2003,IPHC,R,44,Fork length,2179,Female,NA,NA,NA,17,17,NA,17,2
20031139,410129-R-03005,8,Yelloweye Rockfish,8,24,2003,IPHC,R,52,Fork length,2724,Male,NA,NA,NA,22,22,22,20,2
20031139,410129-R-03005,9,Yelloweye Rockfish,8,24,2003,IPHC,R,53,Fork length,3087,Male,NA,NA,NA,29,29,NA,29,2
20040264,410129-R-04001,1,Yelloweye Rockfish,7,2,2004,IPHC,R,53,Fork length,3016,Male,1,NA,NA,21,19,22,21,2
20040264,410129-R-04001,2,Yelloweye Rockfish,7,2,2004,IPHC,R,50,Fork length,2336,Female,1,NA,NA,20,17,21,20,2
20040267,410129-R-04002,1,Yelloweye Rockfish,7,9,2004,IPHC,R,62,Fork length,5003,Female,1,NA,NA,35,37,33,35,2
20040602,410129-R-04003,1,Yelloweye Rockfish,7,22,2004,IPHC,R,54,Fork length,3152,Male,1,NA,NA,35,35,29,35,2
20040602,410129-R-04003,2,Yelloweye Rockfish,7,22,2004,IPHC,R,51,Fork length,2676,Male,1,NA,NA,21,21,21,21,2
20040749,410129-R-04004,1,Yelloweye Rockfish,8,4,2004,IPHC,R,43,Fork length,1406,Female,0,NA,NA,21,22,22,21,2
20040749,410129-R-04004,10,Yelloweye Rockfish,8,4,2004,IPHC,R,57,Fork length,3470,Male,1,NA,NA,34,34,33,35,2
20040749,410129-R-04004,11,Yelloweye Rockfish,8,4,2004,IPHC,R,51,Fork length,2291,Male,1,NA,NA,18,18,22,18,2
20040749,410129-R-04004,12,Yelloweye Rockfish,8,4,2004,IPHC,R,46,Fork length,1882,Male,0,NA,NA,20,21,20,20,2
20040749,410129-R-04004,2,Yelloweye Rockfish,8,4,2004,IPHC,R,51,Fork length,2404,Female,1,NA,NA,22,23,20,22,2
20040749,410129-R-04004,3,Yelloweye Rockfish,8,4,2004,IPHC,R,47,Fork length,1973,Female,1,NA,NA,23,23,24,22,2
20040749,410129-R-04004,4,Yelloweye Rockfish,8,4,2004,IPHC,R,47,Fork length,2064,Female,1,NA,NA,22,23,22,22,2
20040749,410129-R-04004,5,Yelloweye Rockfish,8,4,2004,IPHC,R,50,Fork length,2336,Male,1,NA,NA,24,22,26,24,2
20040749,410129-R-04004,6,Yelloweye Rockfish,8,4,2004,IPHC,R,50,Fork length,2245,Female,1,NA,NA,23,24,23,22,2
20040749,410129-R-04004,7,Yelloweye Rockfish,8,4,2004,IPHC,R,54,Fork length,3039,Female,1,NA,NA,26,29,25,26,2
20040749,410129-R-04004,8,Yelloweye Rockfish,8,4,2004,IPHC,R,49,Fork length,2472,Male,1,NA,NA,19,19,19,19,2
20040749,410129-R-04004,9,Yelloweye Rockfish,8,4,2004,IPHC,R,56,Fork length,3742,Female,1,NA,NA,45,45,45,48,2
20040749,410129-R-04005,1,Yelloweye Rockfish,8,4,2004,IPHC,R,48,Fork length,NA,,NA,NA,NA,22,21,22,23,2
20040749,410129-R-04005,2,Yelloweye Rockfish,8,4,2004,IPHC,R,48,Fork length,NA,,NA,NA,NA,23,22,25,23,2
20040749,410129-R-04005,3,Yelloweye Rockfish,8,4,2004,IPHC,R,55,Fork length,NA,,NA,NA,NA,28,28,28,26,2
20040636,410129-R-04006,1,Yelloweye Rockfish,7,29,2004,IPHC,R,53,Fork length,2994,Male,1,NA,NA,21,21,22,NA,3
20040636,410129-R-04006,10,Yelloweye Rockfish,7,29,2004,IPHC,R,45,Fork length,3456,Female,1,NA,NA,58,58,57,NA,2
20040636,410129-R-04006,11,Yelloweye Rockfish,7,29,2004,IPHC,R,45,Fork length,1787,Male,1,NA,NA,70,68,71,NA,2
20040636,410129-R-04006,12,Yelloweye Rockfish,7,29,2004,IPHC,R,53,Fork length,3130,Female,1,NA,NA,56,56,55,NA,2
20040636,410129-R-04006,13,Yelloweye Rockfish,7,29,2004,IPHC,R,46,Fork length,1996,Male,1,NA,NA,49,50,49,NA,2
20040636,410129-R-04006,14,Yelloweye Rockfish,7,29,2004,IPHC,R,53,Fork length,2903,Male,1,NA,NA,54,57,64,NA,3
20040636,410129-R-04006,15,Yelloweye Rockfish,7,29,2004,IPHC,R,56,Fork length,3856,Male,1,NA,NA,22,22,22,NA,2
20040636,410129-R-04006,16,Yelloweye Rockfish,7,29,2004,IPHC,R,51,Fork length,2858,Male,1,NA,NA,25,25,26,NA,2
20040636,410129-R-04006,17,Yelloweye Rockfish,7,29,2004,IPHC,R,50,Fork length,2722,Male,1,NA,NA,23,18,24,NA,3
20040636,410129-R-04006,18,Yelloweye Rockfish,7,29,2004,IPHC,R,59,Fork length,4119,Male,1,NA,NA,65,65,62,NA,2
20040636,410129-R-04006,19,Yelloweye Rockfish,7,29,2004,IPHC,R,46,Fork length,2132,Male,1,NA,NA,25,25,24,NA,2
20040636,410129-R-04006,2,Yelloweye Rockfish,7,29,2004,IPHC,R,55,Fork length,3202,Female,1,NA,NA,32,34,32,NA,2
20040636,410129-R-04006,20,Yelloweye Rockfish,7,29,2004,IPHC,R,50,Fork length,2504,Male,1,NA,NA,21,21,21,NA,2
20040636,410129-R-04006,21,Yelloweye Rockfish,7,29,2004,IPHC,R,56,Fork length,3729,Male,1,NA,NA,45,47,42,NA,2
20040636,410129-R-04006,3,Yelloweye Rockfish,7,29,2004,IPHC,R,45,Fork length,1851,Male,1,NA,NA,22,21,24,NA,2
20040636,410129-R-04006,4,Yelloweye Rockfish,7,29,2004,IPHC,R,54,Fork length,3574,Male,1,NA,NA,78,78,77,NA,2
20040636,410129-R-04006,5,Yelloweye Rockfish,7,29,2004,IPHC,R,48,Fork length,2177,Male,1,NA,NA,52,59,54,NA,3
20040636,410129-R-04006,6,Yelloweye Rockfish,7,29,2004,IPHC,R,58,Fork length,3901,Male,1,NA,NA,28,26,29,NA,2
20040636,410129-R-04006,7,Yelloweye Rockfish,7,29,2004,IPHC,R,47,Fork length,1932,Male,1,NA,NA,15,17,15,NA,2
20040636,410129-R-04006,8,Yelloweye Rockfish,7,29,2004,IPHC,R,45,Fork length,2150,Female,1,NA,NA,26,25,29,NA,2
20040636,410129-R-04006,9,Yelloweye Rockfish,7,29,2004,IPHC,R,59,Fork length,3856,Male,1,NA,NA,24,23,24,NA,2
20040643,410129-R-04007,1,Yelloweye Rockfish,7,29,2004,IPHC,R,47,Fork length,1923,Male,1,NA,NA,16,14,16,NA,2
20040643,410129-R-04007,10,Yelloweye Rockfish,7,29,2004,IPHC,R,54,Fork length,3057,Female,1,NA,NA,27,27,27,NA,2
20040643,410129-R-04007,100,Yelloweye Rockfish,7,29,2004,IPHC,R,57,Fork length,3320,Male,1,NA,NA,59,59,57,NA,2
20040643,410129-R-04007,101,Yelloweye Rockfish,7,29,2004,IPHC,R,57,Fork length,3574,Male,1,NA,NA,46,48,46,NA,2
20040639,410129-R-04007,102,Yelloweye Rockfish,7,29,2004,IPHC,R,60,Fork length,4481,Male,1,NA,NA,23,23,24,NA,2
20040643,410129-R-04007,103,Yelloweye Rockfish,7,29,2004,IPHC,R,63,Fork length,4800,Male,1,NA,NA,18,18,20,NA,2
20040638,410129-R-04007,104,Yelloweye Rockfish,7,29,2004,IPHC,R,53,Fork length,2703,Male,1,NA,NA,20,19,20,NA,2
20040643,410129-R-04007,105,Yelloweye Rockfish,7,29,2004,IPHC,R,63,Fork length,5244,Female,1,NA,NA,60,60,57,NA,2
20040638,410129-R-04007,106,Yelloweye Rockfish,7,29,2004,IPHC,R,50,Fork length,2304,Male,1,NA,NA,24,24,28,NA,2
20040638,410129-R-04007,107,Yelloweye Rockfish,7,29,2004,IPHC,R,49,Fork length,2576,Female,1,NA,NA,21,22,21,NA,2
20040639,410129-R-04007,108,Yelloweye Rockfish,7,29,2004,IPHC,R,55,Fork length,3647,Female,1,NA,NA,25,25,25,NA,2
20040639,410129-R-04007,109,Yelloweye Rockfish,7,29,2004,IPHC,R,47,Fork length,1923,Female,1,NA,NA,19,19,23,NA,2
20040643,410129-R-04007,11,Yelloweye Rockfish,7,29,2004,IPHC,R,48,Fork length,2068,Female,1,NA,NA,25,24,26,NA,2
20040638,410129-R-04007,110,Yelloweye Rockfish,7,29,2004,IPHC,R,44,Fork length,1651,Male,1,NA,NA,22,22,22,NA,3
20040643,410129-R-04007,111,Yelloweye Rockfish,7,29,2004,IPHC,R,49,Fork length,2232,Male,1,NA,NA,33,32,33,NA,2
20040639,410129-R-04007,112,Yelloweye Rockfish,7,29,2004,IPHC,R,50,Fork length,2359,Female,1,NA,NA,23,23,24,NA,2
20040638,410129-R-04007,113,Yelloweye Rockfish,7,29,2004,IPHC,R,46,Fork length,1941,Female,1,NA,NA,30,31,29,NA,2
20040643,410129-R-04007,114,Yelloweye Rockfish,7,29,2004,IPHC,R,57,Fork length,3719,Male,1,NA,NA,48,47,50,NA,2
20040638,410129-R-04007,115,Yelloweye Rockfish,7,29,2004,IPHC,R,46,Fork length,1987,Female,1,NA,NA,35,34,36,NA,2
20040639,410129-R-04007,116,Yelloweye Rockfish,7,29,2004,IPHC,R,57,Fork length,3846,Female,1,NA,NA,27,24,27,NA,2
20040643,410129-R-04007,117,Yelloweye Rockfish,7,29,2004,IPHC,R,44,Fork length,1715,Female,1,NA,NA,17,21,17,NA,2
20040639,410129-R-04007,118,Yelloweye Rockfish,7,29,2004,IPHC,R,59,Fork length,3973,Female,1,NA,NA,46,47,46,NA,2
20040638,410129-R-04007,12,Yelloweye Rockfish,7,29,2004,IPHC,R,49,Fork length,2567,Male,1,NA,NA,22,22,21,NA,2
20040643,410129-R-04007,13,Yelloweye Rockfish,7,29,2004,IPHC,R,66,Fork length,5534,Male,1,NA,NA,48,50,41,NA,2
20040643,410129-R-04007,14,Yelloweye Rockfish,7,29,2004,IPHC,R,56,Fork length,2939,Male,1,NA,NA,23,23,23,NA,2
20040639,410129-R-04007,15,Yelloweye Rockfish,7,29,2004,IPHC,R,52,Fork length,2694,Female,1,NA,NA,31,34,28,NA,2
20040643,410129-R-04007,16,Yelloweye Rockfish,7,29,2004,IPHC,R,51,Fork length,2468,Male,1,NA,NA,19,17,24,NA,2
20040640,410129-R-04007,17,Yelloweye Rockfish,7,29,2004,IPHC,R,61,Fork length,4890,Female,1,NA,NA,49,49,48,NA,2
20040640,410129-R-04007,18,Yelloweye Rockfish,7,29,2004,IPHC,R,54,Fork length,2921,Female,1,NA,NA,33,29,33,NA,2
20040638,410129-R-04007,19,Yelloweye Rockfish,7,29,2004,IPHC,R,57,Fork length,3901,Female,1,NA,NA,54,55,50,NA,2
20040638,410129-R-04007,2,Yelloweye Rockfish,7,29,2004,IPHC,R,44,Fork length,1678,Female,1,NA,NA,20,21,19,NA,2
20040643,410129-R-04007,20,Yelloweye Rockfish,7,29,2004,IPHC,R,61,Fork length,4518,Female,1,NA,NA,60,60,54,NA,2
20040638,410129-R-04007,21,Yelloweye Rockfish,7,29,2004,IPHC,R,49,Fork length,2449,Male,1,NA,NA,22,21,22,NA,2
20040639,410129-R-04007,22,Yelloweye Rockfish,7,29,2004,IPHC,R,51,Fork length,2794,Female,1,NA,NA,33,34,32,NA,2
20040639,410129-R-04007,23,Yelloweye Rockfish,7,29,2004,IPHC,R,51,Fork length,2731,Male,1,NA,NA,25,26,24,NA,2
20040643,410129-R-04007,24,Yelloweye Rockfish,7,29,2004,IPHC,R,60,Fork length,4291,Male,1,NA,NA,31,32,30,NA,2
20040643,410129-R-04007,25,Yelloweye Rockfish,7,29,2004,IPHC,R,53,Fork length,2839,Male,1,NA,NA,19,19,19,NA,2
20040638,410129-R-04007,26,Yelloweye Rockfish,7,29,2004,IPHC,R,38,Fork length,1061,Female,1,NA,NA,13,13,12,NA,2
20040643,410129-R-04007,27,Yelloweye Rockfish,7,29,2004,IPHC,R,59,Fork length,3756,Male,1,NA,NA,28,27,28,NA,2
20040643,410129-R-04007,28,Yelloweye Rockfish,7,29,2004,IPHC,R,48,Fork length,2077,Female,1,NA,NA,24,24,23,NA,2
20040639,410129-R-04007,29,Yelloweye Rockfish,7,29,2004,IPHC,R,49,Fork length,2395,Female,1,NA,NA,32,31,32,NA,2
20040643,410129-R-04007,3,Yelloweye Rockfish,7,29,2004,IPHC,R,60,Fork length,4155,Female,1,NA,NA,69,69,65,NA,2
20040643,410129-R-04007,30,Yelloweye Rockfish,7,29,2004,IPHC,R,58,Fork length,3905,Female,1,NA,NA,44,45,41,NA,2
20040639,410129-R-04007,31,Yelloweye Rockfish,7,29,2004,IPHC,R,51,Fork length,2576,Male,1,NA,NA,25,26,23,NA,2
20040638,410129-R-04007,32,Yelloweye Rockfish,7,29,2004,IPHC,R,47,Fork length,2168,Female,1,NA,NA,25,23,25,NA,2
20040643,410129-R-04007,33,Yelloweye Rockfish,7,29,2004,IPHC,R,63,Fork length,5380,Female,1,NA,NA,100,104,95,NA,2
20040638,410129-R-04007,34,Yelloweye Rockfish,7,29,2004,IPHC,R,44,Fork length,1642,Female,1,NA,NA,21,19,23,NA,2
20040639,410129-R-04007,35,Yelloweye Rockfish,7,29,2004,IPHC,R,54,Fork length,2849,Male,1,NA,NA,31,31,31,NA,2
20040643,410129-R-04007,36,Yelloweye Rockfish,7,29,2004,IPHC,R,52,Fork length,2540,Male,1,NA,NA,24,20,25,NA,2
20040639,410129-R-04007,37,Yelloweye Rockfish,7,29,2004,IPHC,R,55,Fork length,3247,Female,1,NA,NA,34,35,33,NA,2
20040639,410129-R-04007,38,Yelloweye Rockfish,7,29,2004,IPHC,R,60,Fork length,4400,Female,1,NA,NA,55,55,53,NA,2
20040639,410129-R-04007,39,Yelloweye Rockfish,7,29,2004,IPHC,R,59,Fork length,3856,Male,1,NA,NA,52,53,45,NA,2
20040639,410129-R-04007,4,Yelloweye Rockfish,7,29,2004,IPHC,R,60,Fork length,4100,Female,1,NA,NA,47,49,47,NA,2
20040638,410129-R-04007,40,Yelloweye Rockfish,7,29,2004,IPHC,R,46,Fork length,1950,Female,1,NA,NA,25,24,25,NA,2
20040638,410129-R-04007,41,Yelloweye Rockfish,7,29,2004,IPHC,R,44,Fork length,1660,Male,1,NA,NA,20,20,19,NA,2
20040640,410129-R-04007,42,Yelloweye Rockfish,7,29,2004,IPHC,R,54,Fork length,3429,Male,1,NA,NA,45,45,43,NA,2
20040639,410129-R-04007,43,Yelloweye Rockfish,7,29,2004,IPHC,R,52,Fork length,2404,Male,1,NA,NA,19,17,19,NA,2
20040639,410129-R-04007,44,Yelloweye Rockfish,7,29,2004,IPHC,R,52,Fork length,2567,Female,1,NA,NA,23,23,21,NA,2
20040638,410129-R-04007,45,Yelloweye Rockfish,7,29,2004,IPHC,R,52,Fork length,2957,Female,1,NA,NA,32,32,28,NA,2
20040639,410129-R-04007,46,Yelloweye Rockfish,7,29,2004,IPHC,R,56,Fork length,3112,Female,1,NA,NA,17,15,17,NA,2
20040639,410129-R-04007,47,Yelloweye Rockfish,7,29,2004,IPHC,R,46,Fork length,1787,Male,1,NA,NA,22,20,22,NA,2
20040639,410129-R-04007,48,Yelloweye Rockfish,7,29,2004,IPHC,R,50,Fork length,2295,Male,1,NA,NA,46,48,44,NA,3
20040638,410129-R-04007,49,Yelloweye Rockfish,7,29,2004,IPHC,R,50,Fork length,2404,Male,1,NA,NA,46,48,46,NA,2
20040639,410129-R-04007,5,Yelloweye Rockfish,7,29,2004,IPHC,R,55,Fork length,3202,Male,1,NA,NA,26,25,28,NA,2
20040638,410129-R-04007,50,Yelloweye Rockfish,7,29,2004,IPHC,R,52,Fork length,2876,Male,1,NA,NA,23,23,22,NA,2
20040638,410129-R-04007,51,Yelloweye Rockfish,7,29,2004,IPHC,R,43,Fork length,1515,Male,1,NA,NA,25,25,24,NA,2
20040639,410129-R-04007,52,Yelloweye Rockfish,7,29,2004,IPHC,R,45,Fork length,1760,Male,1,NA,NA,42,45,42,NA,2
20040639,410129-R-04007,53,Yelloweye Rockfish,7,29,2004,IPHC,R,57,Fork length,3629,Male,1,NA,NA,34,34,35,NA,2
20040640,410129-R-04007,54,Yelloweye Rockfish,7,29,2004,IPHC,R,46,Fork length,2032,Male,1,NA,NA,21,17,24,NA,2
20040638,410129-R-04007,55,Yelloweye Rockfish,7,29,2004,IPHC,R,50,Fork length,2214,Male,1,NA,NA,21,21,22,NA,2
20040638,410129-R-04007,56,Yelloweye Rockfish,7,29,2004,IPHC,R,44,Fork length,1696,Female,1,NA,NA,23,23,24,NA,2
20040638,410129-R-04007,57,Yelloweye Rockfish,7,29,2004,IPHC,R,48,Fork length,2118,Male,1,NA,NA,32,34,32,NA,2
20040638,410129-R-04007,58,Yelloweye Rockfish,7,29,2004,IPHC,R,49,Fork length,2023,Male,1,NA,NA,34,36,29,NA,2
20040638,410129-R-04007,59,Yelloweye Rockfish,7,29,2004,IPHC,R,49,Fork length,2159,Female,1,NA,NA,28,29,28,NA,2
20040643,410129-R-04007,6,Yelloweye Rockfish,7,29,2004,IPHC,R,56,Fork length,3429,Male,1,NA,NA,33,34,31,NA,2
20040638,410129-R-04007,60,Yelloweye Rockfish,7,29,2004,IPHC,R,48,Fork length,2177,Male,1,NA,NA,32,32,31,NA,2
20040638,410129-R-04007,61,Yelloweye Rockfish,7,29,2004,IPHC,R,45,Fork length,1805,Male,1,NA,NA,24,24,21,NA,2
20040638,410129-R-04007,62,Yelloweye Rockfish,7,29,2004,IPHC,R,51,Fork length,2694,Female,1,NA,NA,22,23,22,NA,2
20040640,410129-R-04007,63,Yelloweye Rockfish,7,29,2004,IPHC,R,51,Fork length,2749,Male,1,NA,NA,75,73,68,NA,2
20040639,410129-R-04007,64,Yelloweye Rockfish,7,29,2004,IPHC,R,53,Fork length,3284,Female,1,NA,NA,19,19,21,NA,2
20040639,410129-R-04007,65,Yelloweye Rockfish,7,29,2004,IPHC,R,53,Fork length,3012,Female,1,NA,NA,34,34,34,NA,2
20040639,410129-R-04007,66,Yelloweye Rockfish,7,29,2004,IPHC,R,56,Fork length,3357,Male,1,NA,NA,79,76,79,NA,3
20040638,410129-R-04007,67,Yelloweye Rockfish,7,29,2004,IPHC,R,47,Fork length,2005,Female,1,NA,NA,33,33,34,NA,2
20040638,410129-R-04007,68,Yelloweye Rockfish,7,29,2004,IPHC,R,45,Fork length,1742,Female,1,NA,NA,20,20,19,NA,2
20040638,410129-R-04007,69,Yelloweye Rockfish,7,29,2004,IPHC,R,49,Fork length,4268,Male,1,NA,NA,44,52,45,NA,2
20040643,410129-R-04007,7,Yelloweye Rockfish,7,29,2004,IPHC,R,54,Fork length,3347,Female,1,NA,NA,27,27,27,NA,2
20040638,410129-R-04007,70,Yelloweye Rockfish,7,29,2004,IPHC,R,49,Fork length,2168,Male,1,NA,NA,72,73,71,NA,2
20040638,410129-R-04007,71,Yelloweye Rockfish,7,29,2004,IPHC,R,57,Fork length,3892,Female,1,NA,NA,29,30,29,NA,2
20040638,410129-R-04007,72,Yelloweye Rockfish,7,29,2004,IPHC,R,53,Fork length,2867,Male,1,NA,NA,38,38,35,NA,2
20040638,410129-R-04007,73,Yelloweye Rockfish,7,29,2004,IPHC,R,52,Fork length,2549,Male,1,NA,NA,31,28,32,NA,2
20040639,410129-R-04007,74,Yelloweye Rockfish,7,29,2004,IPHC,R,47,Fork length,1878,Male,1,NA,NA,31,31,31,NA,2
20040643,410129-R-04007,75,Yelloweye Rockfish,7,29,2004,IPHC,R,54,Fork length,3003,Male,1,NA,NA,18,18,21,NA,2
20040638,410129-R-04007,76,Yelloweye Rockfish,7,29,2004,IPHC,R,49,Fork length,2549,Female,2,NA,NA,23,21,23,NA,2
20040639,410129-R-04007,77,Yelloweye Rockfish,7,29,2004,IPHC,R,60,Fork length,4481,Male,1,NA,NA,37,37,36,NA,2
20040639,410129-R-04007,78,Yelloweye Rockfish,7,29,2004,IPHC,R,54,Fork length,3230,Female,1,NA,NA,36,36,35,NA,2
20040639,410129-R-04007,79,Yelloweye Rockfish,7,29,2004,IPHC,R,53,Fork length,2839,Female,1,NA,NA,59,60,59,NA,2
20040643,410129-R-04007,8,Yelloweye Rockfish,7,29,2004,IPHC,R,54,Fork length,3202,Female,1,NA,NA,32,34,32,NA,2
20040643,410129-R-04007,80,Yelloweye Rockfish,7,29,2004,IPHC,R,60,Fork length,4509,Female,1,NA,NA,25,22,26,NA,2
20040643,410129-R-04007,81,Yelloweye Rockfish,7,29,2004,IPHC,R,61,Fork length,4608,Female,1,NA,NA,57,57,54,NA,2
20040638,410129-R-04007,82,Yelloweye Rockfish,7,29,2004,IPHC,R,46,Fork length,2050,Female,1,NA,NA,22,22,23,NA,2
