BDS sample code,BDS fish number,YearTag,sample_year,fish_length_cm,sex_name,weight_gm,maturity,STLKEY,Station,IPHC Charter Region,Lat - Grid target,Lon - Grid target,AvgDepth (fm),cmnnme,ConversionComments,Bait
410129-R-07001,44,2007291,2007,64,,,,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07001,46,2007273,2007,52,,,,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07001,58,2007272,2007,67,,,,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07001,68,2007285,2007,62,,,,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07002,19,2007277,2007,56,Male,3320,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,"277 last, best guess",Chum
410129-R-07002,59,2007284,2007,53,Male,2800,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,"284 last, best guess",Chum
410129-R-07002,90,2007287,2007,66,Female,5620,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,"287 last, best guess",Chum
410129-R-07002,183,2007274,2007,56,Male,3515,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07002,194,2007300,2007,53,Female,2990,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07002,213,2007288,2007,47,Male,1955,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07002,216,2007286,2007,65,Male,6465,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07002,229,2007282,2007,54,Female,2890,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07002,251,2007289,2007,49,Female,2460,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07002,258,2007290,2007,66,Female,6480,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07002,266,2007299,2007,56,Female,1725,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07002,270,2007271,2007,67,Male,5585,1,20070577,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,85,Yelloweye Rockfish,,Chum
410129-R-07001,2,2007348,2007,58,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,3,2007303,2007,54,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,4,2007330,2007,62,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,5,2007329,2007,52,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,7,2007319,2007,62,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,8,2007343,2007,53,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,9,2007321,2007,57,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,10,2007424,2007,50,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,11,2007344,2007,57,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,12,2007317,2007,53,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,13,2007333,2007,58,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,14,2007435,2007,52,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,15,2007338,2007,61,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,16,2007425,2007,58,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,17,2007322,2007,57,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,20,2007417,2007,56,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,21,2007379,2007,54,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,22,2007371,2007,60,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,23,2007363,2007,51,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,24,2007311,2007,63,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,25,2007440,2007,55,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,26,2007364,2007,60,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,"364 last, best guess",Chum
410129-R-07001,27,2007350,2007,50,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,29,2007395,2007,54,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,31,2007385,2007,51,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,32,2007436,2007,60,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,33,2007302,2007,55,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,34,2007351,2007,66,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,35,2007416,2007,57,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,36,2007376,2007,57,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,37,2007332,2007,56,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,38,2007430,2007,62,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,39,2007439,2007,59,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,41,2007339,2007,62,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,42,2007346,2007,59,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,43,2007320,2007,62,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,45,2007325,2007,65,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,47,2007359,2007,56,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,48,2007336,2007,50,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,50,2007374,2007,62,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,52,2007328,2007,60,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,53,2007305,2007,59,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,54,2007422,2007,49,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,57,2007404,2007,55,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,59,2007403,2007,55,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,60,2007307,2007,57,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,61,2007304,2007,64,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,63,2007349,2007,57,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,64,2007331,2007,50,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,65,2007388,2007,63,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,66,2007396,2007,60,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,67,2007373,2007,59,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,69,2007354,2007,52,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,70,2007406,2007,55,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,71,2007335,2007,51,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,72,2007352,2007,57,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,73,2007399,2007,61,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,74,2007438,2007,54,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,75,2007310,2007,55,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,76,2007433,2007,59,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,77,2007394,2007,55,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,78,2007387,2007,56,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,79,2007323,2007,57,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,80,2007418,2007,45,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,81,2007415,2007,56,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,82,2007380,2007,56,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,83,2007326,2007,54,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,84,2007370,2007,61,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,85,2007318,2007,60,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,86,2007409,2007,56,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,87,2007393,2007,62,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,88,2007355,2007,59,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,89,2007316,2007,59,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,93,2007383,2007,61,,,,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,130,2007308,2007,52,Male,2685,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,"308 last, best guess",Chum
410129-R-07002,175,2007381,2007,61,Male,3740,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,176,2007378,2007,55,Female,3445,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,188,2007337,2007,66,Male,3490,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,189,2007426,2007,56,Male,2980,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,190,2007420,2007,50,Male,2450,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,191,2007382,2007,54,Male,2900,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,197,2007314,2007,58,Male,3790,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,"314 last, best guess",Chum
410129-R-07002,199,2007437,2007,56,Male,3085,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,200,2007397,2007,49,Female,2105,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,202,2007411,2007,56,Female,3045,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,203,2007366,2007,58,Male,3820,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,206,2007309,2007,59,Male,3995,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,207,2007414,2007,55,Male,4735,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,209,2007357,2007,51,Female,2530,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,214,2007432,2007,54,Male,3000,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,215,2007362,2007,56,Male,3305,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,219,2007405,2007,58,Male,3585,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,222,2007402,2007,54,Male,3140,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,223,2007400,2007,54,Female,2785,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,224,2007377,2007,60,Male,4105,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,226,2007421,2007,58,Male,3170,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,228,2007341,2007,61,Male,4220,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,230,2007342,2007,46,Male,2330,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,233,2007413,2007,53,Male,2710,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,234,2007419,2007,51,Female,2210,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,235,2007408,2007,55,Male,3100,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,237,2007327,2007,61,Male,4320,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,238,2007361,2007,61,Male,3940,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,239,2007353,2007,58,Male,3470,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,"353 last, best guess",Chum
410129-R-07002,240,2007368,2007,57,Male,3310,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,241,2007360,2007,58,Female,3610,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,242,2007340,2007,58,Male,4125,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,244,2007367,2007,50,Male,2565,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,245,2007428,2007,56,Female,3335,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,246,2007324,2007,52,Male,2625,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,247,2007423,2007,58,Male,3475,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,248,2007412,2007,53,Female,3135,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,249,2007345,2007,52,Male,2640,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,250,2007313,2007,56,Female,3770,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,252,2007410,2007,58,Male,3900,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,254,2007356,2007,65,Male,5905,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,"356 last, best guess",Chum
410129-R-07002,255,2007392,2007,58,Male,3595,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,256,2007372,2007,46,Female,1890,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,257,2007384,2007,54,Female,3125,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,259,2007334,2007,62,Male,4705,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,260,2007401,2007,53,Female,3060,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,261,2007375,2007,56,Female,3490,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,262,2007315,2007,54,Male,3080,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,263,2007358,2007,58,Male,2390,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,264,2007312,2007,46,Female,1775,0,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,268,2007407,2007,58,Male,3925,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,269,2007398,2007,59,Female,3975,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,271,2007386,2007,50,Female,2525,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,272,2007429,2007,53,Female,3435,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07002,273,2007347,2007,51,Male,2795,1,20070581,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,65,Yelloweye Rockfish,,Chum
410129-R-07001,49,2007489,2007,56,,,,20070583,1083,Washington (incl. NW Oregon waters),48.1667,-125.6333,90,Yelloweye Rockfish,,Chum
410129-R-07002,95,2007500,2007,65,Female,5280,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07002,103,2007493,2007,61,,4020,,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07002,104,2007496,2007,58,Male,3420,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07002,106,2007501,2007,68,Male,5755,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07002,108,2007498,2007,62,Male,4435,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07002,113,2007490,2007,59,Male,3675,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07002,122,2007497,2007,67,Male,5335,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07002,125,2007492,2007,66,Female,5595,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07002,126,2007494,2007,59,Female,3865,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,"duplicate tag, 494 possibly on decksheet",Chum
410129-R-07002,133,2007499,2007,55,Male,2950,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07002,139,2007491,2007,67,Male,5670,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07002,141,2007504,2007,65,Female,5390,1,20070584,1534,Washington (incl. NW Oregon waters),48.21,-125.445,69,Yelloweye Rockfish,,Chum
410129-R-07001,51,2007520,2007,50,,,,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,"520 in last ass, best guess",Chum
410129-R-07001,55,2007537,2007,68,,,,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,"537 last, best guess",Chum
410129-R-07001,92,2007513,2007,65,,,,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,8,2007511,2007,63,Female,4530,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,15,2007515,2007,65,Male,5640,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,21,2007514,2007,71,Female,6340,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,31,2007536,2007,60,Male,3910,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,35,2007530,2007,63,Female,5140,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,39,2007512,2007,59,Female,4435,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,62,2007524,2007,66,Female,5900,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,66,2007518,2007,68,Male,6515,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,92,2007535,2007,62,Female,4535,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,96,2007509,2007,61,Male,4060,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,98,2007531,2007,61,Female,4490,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,99,2007508,2007,62,Female,3830,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,101,2007534,2007,59,Male,3635,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,102,2007533,2007,64,Male,4475,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,105,2007521,2007,48,Male,1940,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,107,2007507,2007,63,Male,4495,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
410129-R-07002,110,2007528,2007,66,Male,6350,1,20070585,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,56,Yelloweye Rockfish,,Chum
