sample_code,fish_number,species_name,sample_month,sample_day,sample_year,project_code,data_type_code,fish_length_cm,length_type_name,weight_gm,sex_name,maturity,tag_number,ovaries_number,dna_number,best_age,age_1,age_2,age_3,age_readability_code,
410129-R-15002,6,Yelloweye Rockfish,6,1,2015,IPHC,R,55,Fork length,2960,Male,NA,1441,NA,NA,24,30,NA,24,2,
410129-R-15002,7,Yelloweye Rockfish,6,1,2015,IPHC,R,57,Fork length,3410,Female,NA,1426,NA,NA,44,43,NA,44,2,
410129-R-15002,8,Yelloweye Rockfish,6,1,2015,IPHC,R,53,Fork length,2970,Female,NA,1420,NA,NA,32,32,32,32,2,
410129-R-15002,9,Yelloweye Rockfish,6,1,2015,IPHC,R,61,Fork length,4020,Male,NA,1408,NA,NA,44,46,NA,44,2,
410129-R-15002,10,Yelloweye Rockfish,6,1,2015,IPHC,R,64,Fork length,4475,Male,NA,1415,NA,NA,43,53,NA,43,2,
410129-R-15002,11,Yelloweye Rockfish,6,1,2015,IPHC,R,59,Fork length,5055,Female,NA,1401,NA,NA,36,39,NA,36,2,
410129-R-15002,12,Yelloweye Rockfish,6,1,2015,IPHC,R,62,Fork length,3995,Male,NA,1417,NA,NA,43,47,45,43,3,
410129-R-15002,13,Yelloweye Rockfish,6,1,2015,IPHC,R,42,Fork length,1275,Female,NA,1413,NA,NA,14,18,NA,14,2,
410129-R-15002,14,Yelloweye Rockfish,6,1,2015,IPHC,R,56,Fork length,3310,Male,NA,1424,NA,NA,25,34,NA,25,3,
410129-R-15002,15,Yelloweye Rockfish,6,1,2015,IPHC,R,56,Fork length,3175,Female,NA,1323,NA,NA,24,27,NA,24,2,
410129-R-15002,16,Yelloweye Rockfish,6,1,2015,IPHC,R,56,Fork length,3240,Female,NA,1419,NA,NA,46,46,47,NA,2,
410129-R-15002,17,Yelloweye Rockfish,6,1,2015,IPHC,R,55,Fork length,2945,Male,NA,1438,NA,NA,26,26,NA,26,2,
410129-R-15002,18,Yelloweye Rockfish,6,1,2015,IPHC,R,59,Fork length,3635,Male,NA,1400,NA,NA,30,43,NA,30,2,
410129-R-15002,19,Yelloweye Rockfish,6,1,2015,IPHC,R,56,Fork length,3165,Male,NA,1428,NA,NA,35,34,NA,35,2,
410129-R-15002,20,Yelloweye Rockfish,6,1,2015,IPHC,R,56,Fork length,3100,Male,NA,1437,NA,NA,32,39,39,32,2,
410129-R-15002,21,Yelloweye Rockfish,6,1,2015,IPHC,R,53,Fork length,2805,Female,NA,1404,NA,NA,32,41,NA,34,2,
410129-R-15002,22,Yelloweye Rockfish,6,1,2015,IPHC,R,59,Fork length,4170,Female,NA,1329,NA,NA,38,40,NA,38,2,
410129-R-15002,23,Yelloweye Rockfish,6,1,2015,IPHC,R,58,Fork length,3820,Male,NA,1397,NA,NA,28,33,NA,28,2,
410129-R-15002,24,Yelloweye Rockfish,6,1,2015,IPHC,R,56,Fork length,3405,Female,NA,1337,NA,NA,37,36,37,NA,2,
410129-R-15002,25,Yelloweye Rockfish,6,1,2015,IPHC,R,57,Fork length,3240,Female,NA,1414,NA,NA,33,37,NA,33,3,
410129-R-15002,26,Yelloweye Rockfish,6,1,2015,IPHC,R,59,Fork length,3420,Male,NA,1436,NA,NA,30,32,NA,30,2,
410129-R-15002,27,Yelloweye Rockfish,6,1,2015,IPHC,R,53,Fork length,2650,Female,NA,1425,NA,NA,29,34,NA,29,2,
410129-R-15002,28,Yelloweye Rockfish,6,1,2015,IPHC,R,58,Fork length,3895,Male,NA,1411,NA,NA,35,40,42,35,3,
410129-R-15002,29,Yelloweye Rockfish,6,1,2015,IPHC,R,60,Fork length,3950,Male,NA,1412,NA,NA,31,36,NA,31,3,
410129-R-15002,30,Yelloweye Rockfish,6,1,2015,IPHC,R,53,Fork length,2515,Female,NA,1324,NA,NA,21,23,NA,21,2,
410129-R-15002,31,Yelloweye Rockfish,6,1,2015,IPHC,R,63,Fork length,4840,Male,NA,1405,NA,NA,43,42,NA,43,3,
410129-R-15002,32,Yelloweye Rockfish,6,1,2015,IPHC,R,56,Fork length,3085,Male,NA,1403,NA,NA,35,37,34,35,2,
410129-R-15002,33,Yelloweye Rockfish,6,1,2015,IPHC,R,52,Fork length,2645,Male,NA,1416,NA,NA,27,30,NA,27,2,
410129-R-15002,34,Yelloweye Rockfish,6,1,2015,IPHC,R,57,Fork length,3885,Female,NA,1442,NA,NA,30,46,NA,30,2,
410129-R-15002,35,Yelloweye Rockfish,6,1,2015,IPHC,R,55,Fork length,3010,Male,NA,1431,NA,NA,28,28,NA,NA,3,
410129-R-15002,36,Yelloweye Rockfish,6,1,2015,IPHC,R,51,Fork length,2530,Male,NA,1443,NA,NA,34,31,33,34,3,
410129-R-15002,37,Yelloweye Rockfish,6,1,2015,IPHC,R,58,Fork length,NA,Unknown,NA,1427,NA,NA,33,36,NA,33,2,
410129-R-15002,38,Yelloweye Rockfish,6,1,2015,IPHC,R,53,Fork length,2645,Male,NA,1327,NA,NA,30,25,NA,30,2,
410129-R-15002,39,Yelloweye Rockfish,6,1,2015,IPHC,R,49,Fork length,2150,Male,NA,1303,NA,NA,21,20,NA,21,2,
410129-R-15002,40,Yelloweye Rockfish,6,1,2015,IPHC,R,63,Fork length,4835,Male,NA,1305,NA,NA,49,48,50,NA,2,
410129-R-15003,1,Yelloweye Rockfish,6,19,2015,IPHC,R,52,Fork length,NA,Unknown,NA,1474,NA,NA,32,31,28,32,2,
410129-R-15004,1,Yelloweye Rockfish,6,29,2015,IPHC,R,59,Fork length,4280,Female,1,1494,NA,NA,68,68,NA,NA,2,
410129-R-15004,2,Yelloweye Rockfish,6,29,2015,IPHC,R,48,Fork length,2380,Female,1,1482,NA,NA,32,34,NA,32,2,
410129-R-15004,3,Yelloweye Rockfish,6,29,2015,IPHC,R,55,Fork length,3620,Male,1,1500,NA,NA,49,46,NA,49,3,
410129-R-15004,4,Yelloweye Rockfish,6,29,2015,IPHC,R,58,Fork length,3920,Male,1,1486,NA,NA,49,46,46,49,2,
410129-R-15004,5,Yelloweye Rockfish,6,29,2015,IPHC,R,50,Fork length,2420,Male,1,1499,NA,NA,34,34,NA,34,2,
410129-R-15004,6,Yelloweye Rockfish,6,29,2015,IPHC,R,52,Fork length,3200,Male,1,1487,NA,NA,40,38,NA,40,3,
410129-R-15004,7,Yelloweye Rockfish,6,29,2015,IPHC,R,54,Fork length,2700,Male,1,1497,NA,NA,36,37,NA,36,2,
410129-R-15004,8,Yelloweye Rockfish,6,29,2015,IPHC,R,57,Fork length,4060,Female,1,1493,NA,NA,70,69,72,NA,2,
410129-R-15004,9,Yelloweye Rockfish,6,29,2015,IPHC,R,54,Fork length,2900,Female,1,1492,NA,NA,44,44,NA,NA,2,
410129-R-15004,10,Yelloweye Rockfish,6,29,2015,IPHC,R,64,Fork length,5420,Female,1,1480,NA,NA,64,65,NA,64,2,
410129-R-15004,11,Yelloweye Rockfish,6,29,2015,IPHC,R,47,Fork length,2100,Female,1,1495,NA,NA,31,33,NA,29,2,
410129-R-15004,12,Yelloweye Rockfish,6,29,2015,IPHC,R,64,Fork length,5360,Female,1,1498,NA,NA,71,70,72,NA,2,
410129-R-15004,13,Yelloweye Rockfish,6,29,2015,IPHC,R,52,Fork length,2700,Female,1,1490,NA,NA,37,46,NA,37,2,
410129-R-15004,14,Yelloweye Rockfish,6,29,2015,IPHC,R,56,Fork length,3820,Female,1,1489,NA,NA,59,63,NA,59,2,
410129-R-15004,15,Yelloweye Rockfish,6,29,2015,IPHC,R,47,Fork length,2240,Female,1,1484,NA,NA,36,37,NA,36,2,
410129-R-15004,16,Yelloweye Rockfish,6,29,2015,IPHC,R,61,Fork length,4500,Female,1,1491,NA,NA,69,68,70,NA,2,
410129-R-15004,17,Yelloweye Rockfish,6,29,2015,IPHC,R,48,Fork length,2320,Male,1,1488,NA,NA,37,34,NA,37,3,
410129-R-15005,2,Yelloweye Rockfish,7,10,2015,IPHC,R,45,Fork length,2010,Male,0,1621,NA,NA,22,22,NA,22,3,
410129-R-15005,25,Yelloweye Rockfish,7,10,2015,IPHC,R,59,Fork length,4030,Male,1,1625,NA,NA,66,66,NA,NA,2,
410129-R-15005,27,Yelloweye Rockfish,7,10,2015,IPHC,R,53,Fork length,3120,Female,1,1635,NA,NA,44,53,NA,44,2,
410129-R-15005,18,Yelloweye Rockfish,7,10,2015,IPHC,R,52,Fork length,2790,Male,1,1644,NA,NA,36,33,NA,36,2,
410129-R-15005,9,Yelloweye Rockfish,7,10,2015,IPHC,R,50,Fork length,2490,Female,1,1623,NA,NA,33,32,NA,33,2,
410129-R-15005,5,Yelloweye Rockfish,7,10,2015,IPHC,R,51,Fork length,2890,Female,1,1637,NA,NA,41,40,NA,41,2,
410129-R-15005,20,Yelloweye Rockfish,7,10,2015,IPHC,R,51,Fork length,2710,Female,1,1615,NA,NA,31,31,32,NA,3,
410129-R-15005,16,Yelloweye Rockfish,7,10,2015,IPHC,R,53,Fork length,NA,Male,1,1602,NA,NA,30,34,33,30,2,
410129-R-15005,1,Yelloweye Rockfish,7,10,2015,IPHC,R,53,Fork length,1120,Male,0,1622,NA,NA,22,33,NA,22,3,
410129-R-15005,6,Yelloweye Rockfish,7,10,2015,IPHC,R,48,Fork length,2220,Female,1,1624,NA,NA,36,35,NA,36,2,
410129-R-15005,30,Yelloweye Rockfish,7,10,2015,IPHC,R,49,Fork length,2320,Male,1,1603,NA,NA,24,26,NA,24,2,
410129-R-15005,15,Yelloweye Rockfish,7,10,2015,IPHC,R,57,Fork length,3670,Female,1,1614,NA,NA,41,39,NA,41,2,
410129-R-15005,24,Yelloweye Rockfish,7,10,2015,IPHC,R,62,Fork length,4890,Male,1,1605,NA,NA,59,62,64,59,2,
410129-R-15005,17,Yelloweye Rockfish,7,10,2015,IPHC,R,56,Fork length,2950,Male,1,1612,NA,NA,39,35,NA,39,2,
410129-R-15005,7,Yelloweye Rockfish,7,10,2015,IPHC,R,55,Fork length,3410,Male,1,1631,NA,NA,35,36,NA,35,3,
410129-R-15005,10,Yelloweye Rockfish,7,10,2015,IPHC,R,54,Fork length,3040,Male,1,1629,NA,NA,45,44,NA,45,3,
410129-R-15005,31,Yelloweye Rockfish,7,10,2015,IPHC,R,45,Fork length,1870,Female,1,1648,NA,NA,24,26,NA,24,2,
410129-R-15005,8,Yelloweye Rockfish,7,10,2015,IPHC,R,56,Fork length,3760,Female,1,1628,NA,NA,58,58,60,NA,3,
410129-R-15005,19,Yelloweye Rockfish,7,10,2015,IPHC,R,47,Fork length,1910,Female,1,1617,NA,NA,21,28,NA,21,2,
410129-R-15005,3,Yelloweye Rockfish,7,10,2015,IPHC,R,57,Fork length,3870,Female,1,1620,NA,NA,34,37,NA,34,3,
410129-R-15005,11,Yelloweye Rockfish,7,10,2015,IPHC,R,50,Fork length,2590,Female,1,1619,NA,NA,29,34,NA,29,2,
410129-R-15005,12,Yelloweye Rockfish,7,10,2015,IPHC,R,56,Fork length,3300,Female,1,1634,NA,NA,49,48,50,NA,3,
410129-R-15005,33,Yelloweye Rockfish,7,10,2015,IPHC,R,47,Fork length,2350,Female,1,1649,NA,NA,32,34,NA,32,2,
410129-R-15005,4,Yelloweye Rockfish,7,10,2015,IPHC,R,53,Fork length,2840,Male,1,1640,NA,NA,34,34,34,34,1,
410129-R-15005,14,Yelloweye Rockfish,7,10,2015,IPHC,R,49,Fork length,2240,Female,1,1609,NA,NA,30,33,NA,30,2,
410129-R-15005,34,Yelloweye Rockfish,7,10,2015,IPHC,R,56,Fork length,3300,Male,1,1647,NA,NA,37,41,NA,37,2,
410129-R-15005,13,Yelloweye Rockfish,7,10,2015,IPHC,R,55,Fork length,3640,Male,1,1639,NA,NA,47,47,NA,NA,3,
410129-R-15005,29,Yelloweye Rockfish,7,10,2015,IPHC,R,51,Fork length,3030,Male,1,1638,NA,NA,29,36,NA,29,3,
410129-R-15005,28,Yelloweye Rockfish,7,10,2015,IPHC,R,51,Fork length,2910,Male,1,1633,NA,NA,23,29,31,23,2,
410129-R-15005,22,Yelloweye Rockfish,7,10,2015,IPHC,R,53,Fork length,2810,Male,1,1606,NA,NA,32,31,NA,32,2,
410129-R-15005,26,Yelloweye Rockfish,7,10,2015,IPHC,R,54,Fork length,3370,Male,1,1636,NA,NA,32,34,NA,32,2,
410129-R-15005,21,Yelloweye Rockfish,7,10,2015,IPHC,R,52,Fork length,2740,Male,1,1646,NA,NA,31,29,NA,31,2,
410129-R-15005,32,Yelloweye Rockfish,7,10,2015,IPHC,R,52,Fork length,2730,Male,1,1618,NA,NA,28,27,29,28,3,
410129-R-15005,23,Yelloweye Rockfish,7,10,2015,IPHC,R,48,Fork length,2500,Male,1,1645,NA,NA,30,31,NA,22,3,
410129-R-15006,3,Yelloweye Rockfish,7,20,2015,IPHC,R,55,Fork length,3350,Male,1,1665,NA,NA,33,32,NA,33,2,
410129-R-15006,23,Yelloweye Rockfish,7,20,2015,IPHC,R,63,Fork length,5160,Male,1,1663,NA,NA,69,69,NA,NA,2,
410129-R-15006,24,Yelloweye Rockfish,7,20,2015,IPHC,R,58,Fork length,4430,Male,1,1686,NA,NA,46,48,47,46,2,
410129-R-15006,18,Yelloweye Rockfish,7,20,2015,IPHC,R,63,Fork length,5010,Female,1,1700,NA,NA,71,71,NA,NA,2,
410129-R-15006,21,Yelloweye Rockfish,7,20,2015,IPHC,R,58,Fork length,4090,Male,1,1699,NA,NA,36,40,NA,36,2,
410129-R-15006,20,Yelloweye Rockfish,7,20,2015,IPHC,R,54,Fork length,3070,Male,1,1666,NA,NA,29,30,29,29,2,
410129-R-15006,13,Yelloweye Rockfish,7,20,2015,IPHC,R,51,Fork length,2890,Female,1,1704,NA,NA,42,45,NA,42,2,
410129-R-15006,6,Yelloweye Rockfish,7,20,2015,IPHC,R,55,Fork length,3210,Female,1,1689,NA,NA,40,43,NA,41,2,
410129-R-15006,7,Yelloweye Rockfish,7,20,2015,IPHC,R,61,Fork length,4460,Male,1,1693,NA,NA,45,52,NA,45,2,
410129-R-15006,2,Yelloweye Rockfish,7,20,2015,IPHC,R,52,Fork length,3190,Female,1,1667,NA,NA,40,42,NA,40,2,
410129-R-15006,11,Yelloweye Rockfish,7,20,2015,IPHC,R,57,Fork length,NA,Unknown,NA,1675,NA,NA,37,43,NA,37,2,
410129-R-15006,25,Yelloweye Rockfish,7,20,2015,IPHC,R,58,Fork length,4100,Male,1,1692,NA,NA,45,52,NA,45,2,
410129-R-15006,10,Yelloweye Rockfish,7,20,2015,IPHC,R,54,Fork length,3170,Male,1,1669,NA,NA,33,32,NA,33,2,
410129-R-15006,16,Yelloweye Rockfish,7,20,2015,IPHC,R,52,Fork length,2980,Female,1,1696,NA,NA,37,40,39,37,2,
410129-R-15006,8,Yelloweye Rockfish,7,20,2015,IPHC,R,48,Fork length,2140,Female,1,1670,NA,NA,27,33,33,27,2,
410129-R-15006,14,Yelloweye Rockfish,7,20,2015,IPHC,R,59,Fork length,4010,Male,1,1702,NA,NA,49,50,NA,49,2,
410129-R-15006,1,Yelloweye Rockfish,7,20,2015,IPHC,R,60,Fork length,4040,Male,1,1684,NA,NA,43,46,NA,43,3,
410129-R-15006,22,Yelloweye Rockfish,7,20,2015,IPHC,R,49,Fork length,2450,Female,1,1697,NA,NA,33,35,NA,33,2,
410129-R-15006,15,Yelloweye Rockfish,7,20,2015,IPHC,R,51,Fork length,2270,Male,1,1703,NA,NA,22,23,NA,22,2,
410129-R-15006,26,Yelloweye Rockfish,7,20,2015,IPHC,R,47,Fork length,2270,Female,1,1701,NA,NA,28,32,NA,28,2,
410129-R-15006,4,Yelloweye Rockfish,7,20,2015,IPHC,R,54,Fork length,3230,Male,1,1662,NA,NA,28,31,30,28,2,
410129-R-15006,19,Yelloweye Rockfish,7,20,2015,IPHC,R,62,Fork length,5070,Male,1,1688,NA,NA,58,62,NA,58,2,
410129-R-15006,17,Yelloweye Rockfish,7,20,2015,IPHC,R,59,Fork length,4360,Male,1,1685,NA,NA,37,42,NA,37,2,
410129-R-15006,9,Yelloweye Rockfish,7,20,2015,IPHC,R,53,Fork length,3090,Male,1,1695,NA,NA,35,37,NA,35,2,
410129-R-15006,5,Yelloweye Rockfish,7,20,2015,IPHC,R,48,Fork length,NA,Unknown,NA,1668,NA,NA,31,32,NA,31,2,
410129-R-15006,12,Yelloweye Rockfish,7,20,2015,IPHC,R,55,Fork length,3520,Female,1,1680,NA,NA,43,48,47,43,2,
410129-R-16003,1,Yelloweye Rockfish,6,6,2016,IPHC,R,63,Fork length,2850,Male,1,244,NA,NA,27,27,NA,NA,2,
410129-R-16003,2,Yelloweye Rockfish,6,6,2016,IPHC,R,58,Fork length,3420,Male,1,167,NA,NA,37,37,NA,NA,2,
410129-R-16003,3,Yelloweye Rockfish,6,6,2016,IPHC,R,54,Fork length,2770,Male,1,189,NA,NA,35,35,NA,NA,3,
410129-R-16003,4,Yelloweye Rockfish,6,6,2016,IPHC,R,58,Fork length,3490,Male,1,168,NA,NA,36,36,NA,NA,2,
410129-R-16003,5,Yelloweye Rockfish,6,6,2016,IPHC,R,52,Fork length,2550,Male,1,169,NA,NA,33,33,NA,NA,2,
410129-R-16003,6,Yelloweye Rockfish,6,6,2016,IPHC,R,58,Fork length,3520,Male,1,193,NA,NA,34,34,NA,NA,2,
410129-R-16003,7,Yelloweye Rockfish,6,6,2016,IPHC,R,58,Fork length,3340,Male,1,247,NA,NA,38,38,NA,NA,2,
410129-R-16003,8,Yelloweye Rockfish,6,6,2016,IPHC,R,57,Fork length,3470,Female,1,188,831,NA,52,52,NA,NA,2,
410129-R-16003,9,Yelloweye Rockfish,6,6,2016,IPHC,R,54,Fork length,2790,Female,1,170,934,NA,39,39,NA,NA,2,
410129-R-16003,10,Yelloweye Rockfish,6,6,2016,IPHC,R,54,Fork length,2900,Female,1,227,836,NA,38,38,NA,NA,2,
410129-R-16003,11,Yelloweye Rockfish,6,6,2016,IPHC,R,58,Fork length,3580,Female,1,171,835,NA,38,38,NA,NA,2,
410129-R-16003,12,Yelloweye Rockfish,6,6,2016,IPHC,R,57,Fork length,3390,Male,1,195,NA,NA,35,35,NA,NA,2,
410129-R-16003,13,Yelloweye Rockfish,6,6,2016,IPHC,R,57,Fork length,3340,Male,1,196,NA,NA,40,40,NA,NA,3,
410129-R-16003,14,Yelloweye Rockfish,6,6,2016,IPHC,R,57,Fork length,3450,Male,1,166,NA,NA,41,41,NA,NA,2,
410129-R-16003,15,Yelloweye Rockfish,6,6,2016,IPHC,R,56,Fork length,3080,Female,1,194,675,NA,43,43,NA,NA,2,
410129-R-17005,1,Yelloweye Rockfish,8,30,2017,IPHC,R,60,Fork length,3870,Male,NA,414,NA,NA,34,34,33,33,2,
410129-R-17005,2,Yelloweye Rockfish,8,30,2017,IPHC,R,52,Fork length,2440,Female,NA,2889,NA,NA,26,26,NA,NA,2,
410129-R-17005,3,Yelloweye Rockfish,8,30,2017,IPHC,R,53,Fork length,2830,Female,NA,2888,NA,NA,35,35,NA,NA,2,
410129-R-17005,4,Yelloweye Rockfish,8,30,2017,IPHC,R,54,Fork length,2760,Male,NA,415,NA,NA,28,28,NA,NA,2,
410129-R-17005,5,Yelloweye Rockfish,8,30,2017,IPHC,R,59,Fork length,4020,Male,NA,11,NA,NA,38,36,38,NA,2,
410129-R-17005,6,Yelloweye Rockfish,8,30,2017,IPHC,R,54,Fork length,3220,Female,NA,418,NA,NA,38,38,NA,40,2,
410129-R-17005,7,Yelloweye Rockfish,8,30,2017,IPHC,R,52,Fork length,2870,Male,NA,2896,NA,NA,29,29,NA,NA,2,
410129-R-17005,8,Yelloweye Rockfish,8,30,2017,IPHC,R,50,Fork length,2380,Female,NA,2882,NA,NA,26,26,NA,NA,2,
410129-R-17005,9,Yelloweye Rockfish,8,30,2017,IPHC,R,55,Fork length,3300,Female,NA,2895,NA,NA,34,34,NA,NA,2,
410129-R-17005,10,Yelloweye Rockfish,8,30,2017,IPHC,R,59,Fork length,3820,Male,NA,1,NA,NA,37,37,39,33,3,
410129-R-17005,11,Yelloweye Rockfish,8,30,2017,IPHC,R,54,Fork length,2930,Female,NA,419,NA,NA,41,41,NA,NA,2,
410129-R-17005,12,Yelloweye Rockfish,8,30,2017,IPHC,R,53,Fork length,2730,Female,NA,2894,NA,NA,34,34,NA,NA,2,
410129-R-17005,13,Yelloweye Rockfish,8,30,2017,IPHC,R,60,Fork length,4100,Male,NA,435,NA,NA,41,41,NA,NA,2,
410129-R-17005,14,Yelloweye Rockfish,8,30,2017,IPHC,R,55,Fork length,3040,Female,NA,6,NA,NA,33,33,NA,NA,2,
410129-R-17005,15,Yelloweye Rockfish,8,30,2017,IPHC,R,56,Fork length,3420,Male,NA,407,NA,NA,32,32,36,30,2,
410129-R-17005,16,Yelloweye Rockfish,8,30,2017,IPHC,R,52,Fork length,2780,Female,NA,3,NA,NA,28,28,NA,NA,2,
410129-R-17005,17,Yelloweye Rockfish,8,30,2017,IPHC,R,55,Fork length,3090,Male,NA,2885,NA,NA,26,26,NA,NA,2,
410129-R-17005,18,Yelloweye Rockfish,8,30,2017,IPHC,R,55,Fork length,3770,Female,NA,450,NA,NA,41,41,NA,NA,2,
410129-R-17005,19,Yelloweye Rockfish,8,30,2017,IPHC,R,53,Fork length,2560,Male,NA,2891,NA,NA,24,24,NA,NA,2,
410129-R-17005,20,Yelloweye Rockfish,8,30,2017,IPHC,R,47,Fork length,2060,Female,NA,416,NA,NA,24,24,25,24,2,
410129-R-17005,21,Yelloweye Rockfish,8,30,2017,IPHC,R,57,Fork length,3130,Male,NA,2892,NA,NA,37,37,NA,NA,3,
410129-R-17005,22,Yelloweye Rockfish,8,30,2017,IPHC,R,40,Fork length,1110,Male,NA,2883,NA,NA,17,17,NA,NA,2,
410129-R-17005,23,Yelloweye Rockfish,8,30,2017,IPHC,R,53,Fork length,2760,Female,NA,2893,NA,NA,39,39,NA,NA,2,
410129-R-17005,24,Yelloweye Rockfish,8,30,2017,IPHC,R,59,Fork length,3730,Female,NA,433,NA,NA,48,48,NA,NA,2,
410129-R-17005,25,Yelloweye Rockfish,8,30,2017,IPHC,R,37,Fork length,990,Female,NA,251,NA,NA,14,12,14,14,2,
410129-R-17005,26,Yelloweye Rockfish,8,30,2017,IPHC,R,57,Fork length,3400,Male,NA,7,NA,NA,35,35,NA,NA,2,
410129-R-17005,27,Yelloweye Rockfish,8,30,2017,IPHC,R,37,Fork length,900,Female,NA,442,NA,NA,13,13,NA,NA,2,
410129-R-17005,28,Yelloweye Rockfish,8,30,2017,IPHC,R,59,Fork length,3910,Male,NA,417,NA,NA,41,41,NA,NA,2,
410129-R-17005,29,Yelloweye Rockfish,8,30,2017,IPHC,R,61,Fork length,4180,Male,NA,10,NA,NA,37,39,37,NA,2,
410129-R-17005,30,Yelloweye Rockfish,8,30,2017,IPHC,R,59,Fork length,4010,Female,NA,2897,NA,NA,35,35,36,35,2,
410129-R-17005,31,Yelloweye Rockfish,8,30,2017,IPHC,R,53,Fork length,2630,Female,NA,2,NA,NA,30,30,NA,NA,2,
410129-R-17005,32,Yelloweye Rockfish,8,30,2017,IPHC,R,55,Fork length,3340,Female,NA,2887,NA,NA,32,32,NA,NA,2,
410129-R-17005,33,Yelloweye Rockfish,8,30,2017,IPHC,R,58,Fork length,3580,Male,NA,409,NA,NA,39,39,NA,NA,2,
410129-R-17005,34,Yelloweye Rockfish,8,30,2017,IPHC,R,50,Fork length,2660,Female,NA,432,NA,NA,32,32,NA,NA,2,
410129-R-17005,35,Yelloweye Rockfish,8,30,2017,IPHC,R,46,Fork length,1780,Male,NA,20,NA,NA,15,14,15,NA,2,
410129-R-17005,36,Yelloweye Rockfish,8,30,2017,IPHC,R,54,Fork length,2850,Female,NA,412,NA,NA,35,35,NA,30,2,
410129-R-17005,37,Yelloweye Rockfish,8,30,2017,IPHC,R,58,Fork length,3660,Female,NA,413,NA,NA,37,37,NA,NA,2,
410129-R-17005,38,Yelloweye Rockfish,8,30,2017,IPHC,R,61,Fork length,4330,Male,NA,NA,NA,NA,34,34,NA,NA,2,
410129-R-17005,39,Yelloweye Rockfish,8,30,2017,IPHC,R,53,Fork length,2740,Female,NA,2890,NA,NA,27,27,NA,NA,2,
410129-R-17005,40,Yelloweye Rockfish,8,30,2017,IPHC,R,58,Fork length,3880,Male,NA,2880,NA,NA,29,31,29,NA,2,
410129-R-17005,41,Yelloweye Rockfish,8,30,2017,IPHC,R,59,Fork length,3970,Male,NA,12,NA,NA,37,37,NA,32,3,
410129-R-17005,42,Yelloweye Rockfish,8,30,2017,IPHC,R,51,Fork length,2650,Male,NA,434,NA,NA,20,20,NA,NA,2,
410129-R-17005,43,Yelloweye Rockfish,8,30,2017,IPHC,R,58,Fork length,3760,Male,NA,408,NA,NA,34,34,NA,NA,2,
410129-R-17005,44,Yelloweye Rockfish,8,30,2017,IPHC,R,43,Fork length,2340,Female,NA,4,NA,NA,25,25,NA,NA,2,
410129-R-17005,45,Yelloweye Rockfish,8,30,2017,IPHC,R,57,Fork length,3710,Female,NA,411,NA,NA,34,34,38,33,2,
410129-R-17005,46,Yelloweye Rockfish,8,30,2017,IPHC,R,56,Fork length,3220,Male,NA,2886,NA,NA,37,37,NA,NA,2,
410129-R-17005,47,Yelloweye Rockfish,8,30,2017,IPHC,R,58,Fork length,3630,Female,NA,406,NA,NA,33,33,NA,NA,2,
410129-R-17005,48,Yelloweye Rockfish,8,30,2017,IPHC,R,54,Fork length,2810,Female,NA,9,NA,NA,27,27,NA,NA,3,
410129-R-17005,49,Yelloweye Rockfish,8,30,2017,IPHC,R,51,Fork length,2480,Female,NA,16,NA,NA,31,31,NA,NA,2,
410129-R-17005,50,Yelloweye Rockfish,8,30,2017,IPHC,R,40,Fork length,1190,Male,NA,2884,NA,NA,17,17,17,13,2,
410129-R-17005,51,Yelloweye Rockfish,8,30,2017,IPHC,R,56,Fork length,3990,Male,NA,448,NA,NA,33,33,NA,NA,2,
410129-R-17006,1,Yelloweye Rockfish,8,30,2017,IPHC,R,63,Fork length,4990,Male,NA,3094,NA,NA,36,36,NA,NA,2,
410129-R-17006,2,Yelloweye Rockfish,8,30,2017,IPHC,R,57,Fork length,3280,Female,NA,3098,NA,NA,34,34,NA,NA,2,
410129-R-17006,3,Yelloweye Rockfish,8,30,2017,IPHC,R,71,Fork length,6240,Female,NA,3099,NA,NA,83,83,73,NA,2,
410129-R-17006,4,Yelloweye Rockfish,8,30,2017,IPHC,R,63,Fork length,4610,Male,NA,3096,NA,NA,35,35,NA,NA,2,
410129-R-17006,5,Yelloweye Rockfish,8,30,2017,IPHC,R,66,Fork length,5300,Female,NA,3097,NA,NA,74,74,71,NA,2,
410129-R-17006,6,Yelloweye Rockfish,8,30,2017,IPHC,R,67,Fork length,6440,Male,NA,3100,NA,NA,57,57,NA,NA,2,
410129-R-17007,1,Yelloweye Rockfish,8,13,2017,IPHC,R,53,Fork length,2231,Male,NA,3838,NA,NA,19,19,NA,NA,2,
410129-R-17008,3,Yelloweye Rockfish,8,21,2017,IPHC,R,45,Fork length,1395,Female,NA,3091,NA,NA,14,14,NA,NA,2,
410129-R-17008,1,Yelloweye Rockfish,8,21,2017,IPHC,R,53,Fork length,3225,Female,NA,3092,NA,NA,35,35,29,NA,2,
410129-R-17008,2,Yelloweye Rockfish,8,21,2017,IPHC,R,53,Fork length,3345,Male,NA,3093,NA,NA,38,38,NA,NA,2,
410129-R-17009,1,Yelloweye Rockfish,8,30,2017,IPHC,R,42,Fork length,1180,Female,NA,NA,NA,NA,11,11,13,NA,2,
410129-R-17009,2,Yelloweye Rockfish,8,30,2017,IPHC,R,56,Fork length,3680,Male,NA,NA,NA,NA,29,29,NA,NA,2,
