RecFIN Year,RecFIN Month,RecFIN Week,Agency,District Name,RecFIN Mode Name,RecFIN Water_Area Name,RecFIN Subregion Name,RecFIN Trip Type Name,Species Name,Retained (# fish),Retained (mt),Released Alive (# fish),Released Alive (mt),Released Dead (# fish),Released Dead (mt),Total Mortality (# fish),Total Mortality (mt)
1996,6,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,46,0.118,-,-,-,-,46,0.118
1996,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,90,0.231,-,-,-,-,90,0.231
1996,7,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,2,0.005,-,-,-,-,2,0.005
1996,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,361,0.927,-,-,-,-,361,0.927
1996,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,1,0.003,-,-,-,-,1,0.003
1996,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,237,0.608,-,-,-,-,237,0.608
1996,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,5,0.013,-,-,-,-,5,0.013
1996,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Highly Migratory,Yelloweye Rockfish,17,0.044,-,-,-,-,17,0.044
1996,9,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Highly Migratory,Yelloweye Rockfish,7,0.018,-,-,-,-,7,0.018
1996,9,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,226,0.58,-,-,-,-,226,0.58
1996,9,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,3,0.008,-,-,-,-,3,0.008
1996,4,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,14,0.036,-,-,-,-,14,0.036
1996,4,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,248,0.637,-,-,-,-,248,0.637
1996,4,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,100,0.257,-,-,-,-,100,0.257
1996,4,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,3,0.008,-,-,-,-,3,0.008
1996,5,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,125,0.321,-,-,-,-,125,0.321
1996,5,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,33,0.085,-,-,-,-,33,0.085
1996,5,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,139,0.357,-,-,-,-,139,0.357
1996,5,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,4,0.01,-,-,-,-,4,0.01
1996,6,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,37,0.095,-,-,-,-,37,0.095
1996,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,79,0.203,-,-,-,-,79,0.203
1996,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,135,0.347,-,-,-,-,135,0.347
1996,6,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,7,0.018,-,-,-,-,7,0.018
1996,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,23,0.059,-,-,-,-,23,0.059
1996,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,155,0.398,-,-,-,-,155,0.398
1996,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,14,0.036,-,-,-,-,14,0.036
1996,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,135,0.347,-,-,-,-,135,0.347
1996,8,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,10,0.026,-,-,-,-,10,0.026
1996,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,197,0.506,-,-,-,-,197,0.506
1996,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,60,0.154,-,-,-,-,60,0.154
1996,8,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,5,0.013,-,-,-,-,5,0.013
1996,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,2,0.005,-,-,-,-,2,0.005
1996,9,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,29,0.074,-,-,-,-,29,0.074
1996,9,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,3,0.008,-,-,-,-,3,0.008
1996,5,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,22,0.056,-,-,-,-,22,0.056
1996,6,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,87,0.223,-,-,-,-,87,0.223
1996,6,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,7,0.018,-,-,-,-,7,0.018
1996,7,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,34,0.087,-,-,-,-,34,0.087
1996,7,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,53,0.136,-,-,-,-,53,0.136
1996,8,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,43,0.11,-,-,-,-,43,0.11
1996,9,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,12,0.031,-,-,-,-,12,0.031
1996,9,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,21,0.054,-,-,-,-,21,0.054
1997,4,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,179,0.459,-,-,-,-,179,0.459
1997,4,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,14,0.036,-,-,-,-,14,0.036
1997,5,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,274,0.703,-,-,-,-,274,0.703
1997,5,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,227,0.583,-,-,-,-,227,0.583
1997,6,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,610,1.566,-,-,-,-,610,1.566
1997,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,534,1.371,-,-,-,-,534,1.371
1997,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,11,0.028,-,-,-,-,11,0.028
1997,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,26,0.067,-,-,-,-,26,0.067
1997,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,30,0.077,-,-,-,-,30,0.077
1997,9,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,15,0.039,-,-,-,-,15,0.039
1997,9,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,240,0.616,-,-,-,-,240,0.616
1997,4,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,2,0.005,-,-,-,-,2,0.005
1997,4,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,142,0.365,-,-,-,-,142,0.365
1997,5,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,63,0.162,-,-,-,-,63,0.162
1997,5,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,144,0.37,-,-,-,-,144,0.37
1997,5,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,303,0.778,-,-,-,-,303,0.778
1997,5,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,2,0.005,-,-,-,-,2,0.005
1997,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,24,0.062,-,-,-,-,24,0.062
1997,6,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,46,0.118,-,-,-,-,46,0.118
1997,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,103,0.264,-,-,-,-,103,0.264
1997,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,82,0.21,-,-,-,-,82,0.21
1997,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,91,0.234,-,-,-,-,91,0.234
1997,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,161,0.413,-,-,-,-,161,0.413
1997,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,19,0.049,-,-,-,-,19,0.049
1997,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,63,0.162,-,-,-,-,63,0.162
1997,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,6,0.015,-,-,-,-,6,0.015
1997,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,26,0.067,-,-,-,-,26,0.067
1997,8,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,2,0.005,-,-,-,-,2,0.005
1997,9,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,10,0.026,-,-,-,-,10,0.026
1997,9,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,103,0.264,-,-,-,-,103,0.264
1997,8,-,W,Wa Southern Coast,Party/Charter Boats,Estuary,Southern Washington,Bottomfish,Yelloweye Rockfish,21,0.054,-,-,-,-,21,0.054
1997,5,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,12,0.031,-,-,-,-,12,0.031
1997,5,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,27,0.069,-,-,-,-,27,0.069
1997,7,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,21,0.054,-,-,-,-,21,0.054
1997,7,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,15,0.039,-,-,-,-,15,0.039
1997,8,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,10,0.026,-,-,-,-,10,0.026
1997,9,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,21,0.054,-,-,-,-,21,0.054
1998,4,-,W,Wa Central Coast,Party/Charter Boats,Estuary,Southern Washington,Bottomfish,Yelloweye Rockfish,9,0.023,-,-,-,-,9,0.023
1998,4,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,8,0.021,-,-,-,-,8,0.021
1998,4,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,108,0.277,-,-,-,-,108,0.277
1998,5,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,677,1.738,-,-,-,-,677,1.738
1998,5,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,222,0.57,-,-,-,-,222,0.57
1998,5,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,5,0.013,-,-,-,-,5,0.013
1998,5,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,5,0.013,-,-,-,-,5,0.013
1998,6,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,16,0.041,-,-,-,-,16,0.041
1998,6,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,4,0.01,-,-,-,-,4,0.01
1998,6,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,558,1.432,-,-,-,-,558,1.432
1998,6,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,130,0.334,-,-,-,-,130,0.334
1998,7,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,2,0.005,-,-,-,-,2,0.005
1998,7,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,4,0.01,-,-,-,-,4,0.01
1998,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,632,1.622,-,-,-,-,632,1.622
1998,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,38,0.098,-,-,-,-,38,0.098
1998,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,16,0.041,-,-,-,-,16,0.041
1998,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,263,0.675,-,-,-,-,263,0.675
1998,9,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,67,0.172,-,-,-,-,67,0.172
1998,4,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,1,0.003,-,-,-,-,1,0.003
1998,4,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,61,0.157,-,-,-,-,61,0.157
1998,4,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,10,0.026,-,-,-,-,10,0.026
1998,4,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,144,0.37,-,-,-,-,144,0.37
1998,5,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,237,0.608,-,-,-,-,237,0.608
1998,5,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,317,0.814,-,-,-,-,317,0.814
1998,5,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,34,0.087,-,-,-,-,34,0.087
1998,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Anything/Other Species,Yelloweye Rockfish,4,0.01,-,-,-,-,4,0.01
1998,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,43,0.11,-,-,-,-,43,0.11
1998,6,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,179,0.459,-,-,-,-,179,0.459
1998,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,238,0.611,-,-,-,-,238,0.611
1998,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,191,0.49,-,-,-,-,191,0.49
1998,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,110,0.282,-,-,-,-,110,0.282
1998,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,1,0.003,-,-,-,-,1,0.003
1998,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,248,0.637,-,-,-,-,248,0.637
1998,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,15,0.039,-,-,-,-,15,0.039
1998,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,65,0.167,-,-,-,-,65,0.167
1998,8,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,7,0.018,-,-,-,-,7,0.018
1998,9,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,26,0.067,-,-,-,-,26,0.067
1998,5,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,14,0.036,-,-,-,-,14,0.036
1998,6,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,2,0.005,-,-,-,-,2,0.005
1998,7,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,5,0.013,-,-,-,-,5,0.013
1998,7,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,17,0.044,-,-,-,-,17,0.044
1998,8,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,1,0.003,-,-,-,-,1,0.003
1998,8,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,6,0.015,-,-,-,-,6,0.015
1998,9,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,1,0.003,-,-,-,-,1,0.003
1999,8,-,W,Wa Central Coast,Private/Rental Boats,Estuary,Southern Washington,Bottomfish,Yelloweye Rockfish,6,0.019,-,-,-,-,6,0.019
1999,4,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,102,0.262,-,-,-,-,102,0.262
1999,4,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,2,0.005,-,-,-,-,2,0.005
1999,5,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,228,0.586,-,-,-,-,228,0.586
1999,5,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,137,0.352,-,-,-,-,137,0.352
1999,6,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,71,0.183,-,-,-,-,71,0.183
1999,6,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,150,0.386,-,-,-,-,150,0.386
1999,6,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,4,0.01,-,-,-,-,4,0.01
1999,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,43,0.134,-,-,-,-,43,0.134
1999,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,264,0.821,-,-,-,-,264,0.821
1999,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,3,0.009,-,-,-,-,3,0.009
1999,7,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,11,0.034,-,-,-,-,11,0.034
1999,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,30,0.093,-,-,-,-,30,0.093
1999,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,29,0.09,-,-,-,-,29,0.09
1999,8,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,8,0.025,-,-,-,-,8,0.025
1999,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,166,0.516,-,-,-,-,166,0.516
1999,9,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,71,0.221,-,-,-,-,71,0.221
1999,9,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,83,0.258,-,-,-,-,83,0.258
1999,9,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,5,0.016,-,-,-,-,5,0.016
1999,4,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,4,0.01,-,-,-,-,4,0.01
1999,4,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,5,0.013,-,-,-,-,5,0.013
1999,5,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,18,0.046,-,-,-,-,18,0.046
1999,5,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,3,0.008,-,-,-,-,3,0.008
1999,5,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,436,1.121,-,-,-,-,436,1.121
1999,5,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,217,0.558,-,-,-,-,217,0.558
1999,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,44,0.113,-,-,-,-,44,0.113
1999,6,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,114,0.293,-,-,-,-,114,0.293
1999,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,143,0.368,-,-,-,-,143,0.368
1999,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,5,0.016,-,-,-,-,5,0.016
1999,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,102,0.317,-,-,-,-,102,0.317
1999,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,84,0.261,-,-,-,-,84,0.261
1999,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,5,0.016,-,-,-,-,5,0.016
1999,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,207,0.644,-,-,-,-,207,0.644
1999,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,57,0.177,-,-,-,-,57,0.177
1999,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,71,0.221,-,-,-,-,71,0.221
1999,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,43,0.134,-,-,-,-,43,0.134
1999,8,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,1,0.003,-,-,-,-,1,0.003
1999,8,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,3,0.009,-,-,-,-,3,0.009
1999,9,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,125,0.389,-,-,-,-,125,0.389
1999,9,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,9,0.028,-,-,-,-,9,0.028
1999,5,-,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,2,0.005,-,-,-,-,2,0.005
1999,6,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,41,0.105,-,-,-,-,41,0.105
1999,7,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,60,0.187,-,-,-,-,60,0.187
1999,7,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Anything/Other Species,Yelloweye Rockfish,2,0.006,-,-,-,-,2,0.006
1999,7,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,269,0.836,-,-,-,-,269,0.836
1999,8,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,36,0.112,-,-,-,-,36,0.112
1999,9,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,13,0.04,-,-,-,-,13,0.04
2000,4,-,W,Wa Central Coast,Party/Charter Boats,Estuary,Southern Washington,Bottomfish,Yelloweye Rockfish,1,0.003,-,-,-,-,1,0.003
2000,4,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,112,0.348,-,-,-,-,112,0.348
