1986,7,2,0,10.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,0,2,1,0,0,0,0,0,0
1987,7,2,0,2.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1988,7,2,0,4.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
1989,7,2,0,19.934,0,0,0,0,0,0,0,0,1,0,1,2,2,0,3,2,3,1,3,3,6,4,2,5,4,1,0,0,0,0,0,0,0
1990,7,2,0,11.484,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1,0,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0
1991,7,2,0,45.842,0,0,0,0,0,0,1,0,0,3,2,7,13,9,14,14,12,19,21,11,12,15,11,18,8,10,5,3,0,1,0,0,0
1992,7,2,0,132.24,0,0,0,0,0,0,0,3,4,8,17,30,27,24,31,38,55,42,31,22,29,31,21,20,18,9,10,6,2,2,0,0,0
1993,7,2,0,172.84,0,0,0,0,0,0,2,8,17,32,31,54,40,50,45,50,53,53,37,41,38,34,16,15,27,18,7,7,4,1,0,0,0
1994,7,2,0,174.912,0,0,0,0,0,1,0,5,9,19,34,52,52,63,54,67,70,57,57,45,35,22,19,11,12,13,16,8,2,1,0,0,0
1995,7,2,0,83.37,0,0,0,0,0,1,0,2,5,10,17,20,22,35,32,36,33,30,25,21,19,18,9,12,3,5,4,3,0,2,0,0,1
1996,7,2,0,130.894,0,0,0,0,0,1,3,1,8,18,40,30,31,37,42,47,33,35,24,27,25,19,11,8,10,8,4,1,0,0,0,0,0
1997,7,2,0,82.95,0,0,0,0,0,0,2,5,6,16,18,19,23,23,22,20,16,18,22,12,12,8,6,6,4,4,4,4,3,1,0,0,1
1998,7,2,0,18.314,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,4,4,7,1,7,0,4,2,1,3,1,0,1,1,0,0,0,0
1999,7,2,0,115.344,0,0,0,0,0,1,0,0,7,5,8,19,28,39,43,53,53,48,38,33,35,21,22,12,8,6,2,2,1,1,2,0,1
2000,7,2,0,11.622,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,3,2,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0
2001,7,2,0,35.974,0,0,0,0,0,0,1,7,17,21,11,20,5,4,3,9,4,3,4,2,3,1,1,1,3,0,0,2,0,0,0,1,0
2002,7,2,0,2.276,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,2,0,22.828,0,0,0,0,0,0,0,0,1,1,1,4,4,6,5,5,9,8,3,5,4,2,2,1,1,0,0,0,1,1,0,0,0
2005,7,2,0,10.69,0,0,0,0,0,0,0,0,1,0,2,1,3,4,3,3,5,7,7,1,3,5,1,0,1,4,1,1,0,0,0,0,0
2006,7,2,0,6.414,0,0,0,0,0,0,0,1,1,0,2,2,3,2,2,3,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,0,21.518,0,0,0,0,0,1,1,0,2,4,2,8,9,5,6,5,11,6,6,5,2,1,2,0,1,0,1,0,1,0,0,0,0
2008,7,2,0,6.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,4,1,2,0,2,2,1,1,0,0,0,0,0,0,0
2009,7,2,0,5.69,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,0,6.276,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,0,7.552,0,0,0,0,0,1,1,1,0,0,1,4,2,0,4,0,0,3,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0
2012,7,2,0,17.69,0,0,0,0,0,0,0,2,1,2,2,3,8,5,2,9,5,5,11,5,4,6,2,8,3,0,0,2,0,0,0,0,0
2013,7,2,0,13.966,0,0,0,0,0,0,0,0,1,0,1,0,2,0,5,3,4,0,4,3,0,6,1,0,2,1,1,0,0,1,0,0,0
2014,7,2,0,2.276,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,7,2,0,3.414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0
1979,7,3,0,5.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,2,1,1,0,0,0,0,0
1980,7,3,0,70.144,0,0,0,0,1,1,0,1,1,0,4,4,6,4,10,8,3,8,6,3,6,4,4,2,1,5,3,1,0,2,0,0,0
1981,7,3,0,40.452,0,0,0,0,0,0,1,0,0,0,1,1,2,3,2,9,7,4,3,4,4,5,2,1,2,1,2,0,0,0,0,0,0
1982,7,3,0,48.626,0,0,0,0,0,0,0,1,0,0,3,2,2,3,1,5,4,6,4,5,8,4,3,5,2,4,7,2,5,1,0,0,0
1983,7,3,0,56.282,0,0,0,0,0,0,0,2,1,5,3,6,1,4,4,5,10,4,10,3,7,3,6,1,4,1,1,2,3,2,1,0,0
1984,7,3,0,100.942,0,0,0,1,0,2,2,1,7,7,12,6,10,11,12,12,5,10,8,4,8,6,7,4,8,2,6,2,1,2,0,2,1
1985,7,3,0,157.332,0,0,0,1,2,6,6,15,14,18,23,15,25,24,21,22,16,11,18,10,6,4,6,8,7,13,7,2,7,2,1,0,4
1986,7,3,0,127.566,0,0,0,0,0,0,4,3,9,7,9,14,9,25,23,13,13,11,16,4,10,8,8,6,5,3,2,1,2,0,0,0,2
1987,7,3,0,45.35,0,0,0,0,0,0,0,3,1,2,2,3,3,6,1,3,5,3,3,6,6,5,9,4,2,3,2,2,0,1,0,0,0
1988,7,3,0,34.658,0,0,0,0,0,0,0,0,1,1,0,3,2,3,0,3,1,2,2,1,2,7,3,2,4,0,3,0,0,0,1,0,0
1989,7,3,0,58.628,0,0,0,0,0,0,0,0,3,5,2,9,9,13,10,6,8,9,5,5,3,5,4,2,3,2,2,1,0,0,0,0,0
1993,7,3,0,30.554,0,0,0,0,0,0,0,1,2,0,1,0,2,3,6,4,5,0,0,1,1,2,1,1,0,0,3,0,0,0,0,0,0
1994,7,3,0,40.418,0,0,0,0,0,0,0,0,4,2,3,3,10,6,5,3,11,4,3,3,0,0,2,1,0,1,0,0,0,0,0,0,0
1995,7,3,0,41.486,0,0,0,0,0,1,0,0,2,1,7,3,4,2,7,7,4,2,1,0,1,1,2,0,0,0,1,1,0,0,0,0,0
1996,7,3,0,58.35,0,0,0,0,0,3,2,2,6,1,3,3,7,7,3,6,6,5,4,5,4,2,1,1,3,0,0,0,1,0,0,0,0
1997,7,3,0,78.25,0,0,0,0,0,2,4,5,3,1,4,5,8,6,10,5,8,5,11,14,10,6,4,4,7,1,1,1,0,0,0,0,0
1998,7,3,0,56.212,0,0,0,1,0,0,0,1,3,6,3,7,2,5,5,3,7,8,5,3,2,6,4,1,0,0,1,0,1,0,0,0,0
1999,7,3,0,62.144,0,0,0,0,0,1,1,4,1,3,1,7,1,4,2,11,10,9,4,8,4,5,6,2,2,0,1,1,0,0,0,0,0
2000,7,3,0,34.486,0,0,0,0,0,1,1,0,0,0,2,5,2,2,1,2,1,6,4,4,7,2,4,0,0,0,2,0,1,0,0,0,0
2001,7,3,0,15.07,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2002,7,3,0,9.794,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2003,7,3,0,14.07,0,0,0,1,0,0,0,0,1,0,1,1,1,2,3,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004,7,3,0,13.07,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,3,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0
2005,7,3,0,53.004,0,0,0,0,0,1,0,0,1,1,0,3,3,4,6,5,6,9,7,3,3,1,2,2,0,0,1,0,0,0,0,0,0
2006,7,3,0,67.11,0,0,0,0,0,0,0,0,0,3,3,3,6,7,3,5,10,10,14,16,2,7,2,2,1,0,0,1,0,0,0,0,0
2007,7,3,0,48.866,0,0,0,0,0,0,1,0,0,0,1,3,3,8,3,8,10,9,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0
2008,7,3,0,19.726,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,3,5,3,3,1,1,0,1,0,1,0,0,0,0,0,0,0
2009,7,3,0,42.072,0,0,0,0,0,0,0,0,1,0,3,2,4,3,4,3,4,4,2,4,2,3,3,0,1,1,0,0,0,0,0,0,0
2010,7,3,0,11.656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0
2011,7,3,0,10.38,0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2012,7,3,0,15.07,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,1,2,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0
2013,7,3,0,11.656,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
2014,7,3,0,12.932,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015,7,3,0,30.864,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,4,3,4,2,0,6,1,1,1,0,0,0,0,0,0,0,0
2016,7,3,0,20.622,0,0,0,0,0,0,1,1,0,0,1,2,3,0,1,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0
2017,7,3,0,71,0,0,0,0,0,0,1,4,5,0,3,8,2,4,2,5,5,7,3,5,7,4,2,3,0,0,1,0,0,0,0,0,0
2018,7,3,0,71,0,0,0,0,0,0,1,1,0,11,5,5,5,7,8,4,1,5,5,4,4,2,1,1,1,0,0,0,0,0,0,0,0
2019,7,3,0,78,0,0,0,0,1,0,0,1,1,1,6,8,8,8,9,7,8,1,5,3,5,1,3,1,1,0,0,0,0,0,0,0,0
2020,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7,3,0,69,0,0,0,0,0,0,0,0,1,5,5,7,4,3,7,10,8,5,6,1,3,0,3,0,0,1,0,0,0,0,0,0,0
2022,7,3,0,78,0,0,0,0,0,0,2,1,3,5,4,5,10,3,7,12,6,4,6,4,1,2,2,0,0,1,0,0,0,0,0,0,0
2023,7,3,0,80,0,0,0,0,0,0,1,1,1,0,1,3,1,8,13,11,5,8,6,2,6,5,2,2,3,0,0,1,0,0,0,0,0
2024,7,3,0,31,0,0,0,0,0,0,0,1,0,1,1,3,1,5,1,5,4,0,2,3,0,1,0,1,1,0,0,1,0,0,0,0,0
1995,7,4,0,7.52,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,1,2,1,1,5,4,5,1,1,2,3,2,1,0,0,0,0,0
1996,7,4,0,68.056,0,0,0,0,0,0,0,0,0,2,5,8,17,14,26,28,35,26,18,9,11,10,13,10,14,13,14,16,12,4,3,0,4
1997,7,4,0,64.71,0,0,0,0,0,1,0,0,0,0,2,13,14,19,36,39,39,32,25,15,16,7,9,6,6,4,4,5,2,1,0,0,0
1998,7,4,0,32.112,0,0,0,0,0,0,0,0,0,0,6,2,1,3,9,9,10,12,14,12,10,7,7,3,5,5,3,1,4,0,1,0,0
1999,7,4,0,24.352,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,12,9,14,10,11,9,6,5,7,5,0,2,3,2,2,2,0,0
2000,7,4,0,6.346,0,0,0,0,0,0,0,0,0,2,0,3,5,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,7,4,0,6.312,0,0,0,0,0,0,0,0,0,4,5,4,4,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2002,7,4,0,30.9,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,6,4,1,1,2,2,3,2,0,5,7,8,2,0,1,0
2003,7,4,0,7.692,0,0,0,0,0,0,0,0,0,2,1,10,6,6,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0
2004,7,4,0,24.52,0,0,0,1,0,1,0,0,0,0,2,1,1,1,0,3,2,1,2,1,2,3,1,2,1,1,2,2,4,5,1,0,0
2005,7,4,0,29.486,3,1,1,1,1,0,1,0,0,1,0,3,3,3,1,1,4,2,3,3,3,2,1,1,0,0,1,2,1,1,1,1,1
2006,7,4,0,34.316,0,0,0,0,0,1,2,0,0,2,1,2,2,0,0,7,0,3,8,4,8,3,10,4,2,5,6,5,1,0,4,2,0
2008,7,4,0,10.932,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,3,2,0,2,0,0,0,0,1,0,0,0,0,0
2009,7,4,0,14.312,0,0,0,1,0,0,0,0,0,2,0,1,1,2,2,1,3,0,0,3,1,3,1,0,0,1,0,0,0,1,1,0,0
2010,7,4,0,4.966,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0
2011,7,4,0,19.588,0,1,1,2,0,1,0,0,1,1,0,1,0,3,0,0,2,0,3,1,4,3,0,0,2,0,0,0,0,0,0,0,0
2012,7,4,0,18.244,1,0,0,0,1,0,0,0,0,0,2,4,2,7,8,4,2,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0
2013,7,4,0,21.002,0,0,0,0,0,3,0,0,2,1,0,3,4,1,5,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,7,4,0,11.518,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,4,0,17.622,0,0,0,0,0,0,0,2,2,1,0,2,0,4,3,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,7,4,0,12.76,0,0,0,0,0,0,1,1,3,3,1,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,7,5,0,2.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
1995,7,5,0,15.004,0,0,0,0,0,0,0,0,0,0,1,0,3,6,10,2,4,8,6,3,2,3,1,5,1,2,1,0,0,0,0,0,0
1996,7,5,0,21.87,0,0,0,0,0,0,0,0,0,0,2,0,9,10,12,21,7,19,4,4,6,4,7,3,0,3,3,0,0,0,0,0,1
1997,7,5,0,13.764,0,0,0,0,0,0,0,0,0,0,1,2,3,10,10,11,7,8,4,10,2,2,2,1,2,1,0,0,1,0,0,1,0
1998,7,5,0,5.692,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,10,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,5,0,23.766,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,10,10,4,8,14,11,10,7,3,4,5,2,0,1,0,1,1
2000,7,5,0,116.93,0,0,0,0,0,0,0,0,0,1,2,6,7,11,23,20,44,43,58,45,47,38,39,22,30,17,13,6,9,2,0,1,1
2001,7,5,0,184.296,0,0,0,0,0,0,0,0,0,3,20,10,13,13,11,38,43,58,65,108,94,84,61,56,46,24,19,16,4,4,2,0,0
2002,7,5,0,14.558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,6,6,10,10,13,20,1,3,3,2,0,0,1,0,0,2,1
2003,7,5,0,5.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0
2004,7,5,0,33.87,0,0,0,0,0,0,0,0,0,2,0,1,3,1,2,2,3,7,10,8,7,13,10,7,4,2,0,1,1,0,1,0,1
2005,7,5,0,19.83,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,6,5,1,2,4,7,1,2,1,0,0,0,0,0,0,0
2006,7,5,0,48.97,0,0,0,0,0,0,1,2,3,0,5,3,2,3,0,4,4,8,10,16,12,17,14,7,3,5,1,2,1,0,0,0,0
2007,7,5,0,52.35,0,0,0,0,0,0,1,0,0,6,3,1,6,3,3,7,6,5,9,10,11,7,6,3,2,3,4,5,2,0,0,0,1
2008,7,5,0,46.77,0,0,0,0,0,1,0,1,0,0,1,2,3,0,1,6,6,15,12,9,13,6,6,2,8,2,1,2,3,3,3,0,1
2009,7,5,0,28.18,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,3,2,4,6,4,3,5,9,1,1,3,3,0,0,0,0,0,0
2010,7,5,0,14.38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,10,5,5,6,3,1,1,1,1,0,0,0,0
2011,7,5,0,48.07,0,0,0,0,0,0,0,1,0,1,3,6,1,5,7,3,4,4,3,5,2,2,7,6,4,5,4,0,0,0,0,0,0
2012,7,5,0,76.29,0,0,0,0,0,0,0,0,3,0,4,10,6,16,5,11,7,6,12,13,5,8,13,6,8,4,1,3,3,1,2,0,0
2013,7,5,0,74.18,0,0,0,0,0,0,2,3,0,4,1,8,14,15,17,12,11,8,11,8,9,11,9,11,4,3,5,1,0,0,1,0,0
2014,7,5,0,54.84,0,0,0,1,0,0,3,5,3,0,4,9,8,5,8,4,6,12,8,9,4,15,7,2,4,4,1,0,0,0,0,0,0
2015,7,5,0,81.26,0,0,0,0,0,0,3,6,4,4,5,12,7,5,8,19,11,10,12,9,21,16,12,12,12,11,2,3,2,1,2,2,1
1979,7,6,0,10.556,0,0,0,0,0,0,0,0,0,1,3,3,4,5,4,0,2,2,2,2,4,9,5,6,2,3,2,1,0,1,0,0,1
1980,7,6,0,16.036,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,1,1,0,2,0,1,0,0,3,1,4,1,0,0,1,0,0
1981,7,6,0,9.794,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1982,7,6,0,28.866,0,0,0,0,0,0,0,0,0,1,3,4,5,4,5,2,2,8,2,4,5,3,2,1,1,2,0,1,0,0,1,0,1
1983,7,6,0,8.346,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,2,2,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0
1984,7,6,0,92.366,0,0,0,0,0,0,0,1,7,13,13,23,26,26,31,24,21,16,13,12,8,11,12,4,9,15,9,4,3,3,1,1,1
1985,7,6,0,63.36,0,0,0,0,0,0,0,0,1,8,8,6,13,13,17,11,12,17,13,13,7,12,8,10,16,10,7,6,4,5,3,0,0
1986,7,6,0,43.46,0,0,0,0,0,1,0,1,1,2,3,7,9,12,13,8,10,10,11,6,5,7,12,8,9,12,7,6,3,2,3,2,0
1987,7,6,0,45.356,0,0,0,0,0,0,0,3,2,8,5,2,13,5,11,9,13,5,10,7,6,6,10,7,11,6,9,6,3,2,2,0,1
1988,7,6,0,29.244,0,0,0,0,0,0,0,0,0,3,2,2,3,3,2,0,6,5,2,2,1,1,1,3,1,0,1,0,0,0,0,0,0
1989,7,6,0,37.318,0,0,0,0,1,2,1,3,2,4,4,9,5,9,7,8,10,6,9,3,8,5,1,2,4,2,0,2,1,1,1,0,1
1993,7,6,0,80.494,0,0,0,0,0,1,0,0,3,9,15,19,15,25,13,8,5,6,4,3,8,2,4,6,5,3,2,3,1,1,1,0,1
1994,7,6,0,77.838,0,0,0,0,0,0,1,0,2,5,10,14,21,18,13,16,8,9,4,6,8,5,1,6,0,1,0,2,1,0,0,0,0
1995,7,6,0,57.18,0,0,0,0,0,0,0,1,3,1,8,7,13,10,11,9,4,3,9,3,6,4,4,2,2,6,1,1,2,0,0,0,0
1996,7,6,0,37.074,0,0,0,0,0,0,1,0,4,0,2,3,10,10,8,12,4,7,3,1,1,2,0,1,1,1,2,0,0,0,0,0,0
1997,7,6,0,55.662,0,0,0,0,0,0,1,1,1,3,5,8,6,8,10,14,8,11,2,6,3,3,4,1,0,1,1,1,1,0,0,0,0
1998,7,6,0,79.286,0,0,0,0,0,0,0,0,1,2,5,8,14,12,21,17,17,15,8,6,7,2,4,4,1,0,2,1,0,0,0,0,0
1999,7,6,0,100.948,0,0,0,0,0,0,1,1,0,4,8,13,18,33,35,22,29,14,17,13,9,9,5,4,5,2,3,1,0,0,0,0,0
2000,7,6,0,36.556,0,0,0,0,0,0,0,0,0,1,3,3,4,6,6,9,13,2,1,4,1,2,4,0,0,2,1,0,0,0,0,0,0
2001,7,6,0,281.272,0,0,0,0,0,1,0,4,1,15,11,19,24,25,40,32,50,51,37,31,28,23,16,12,6,2,5,3,3,4,0,0,1
2002,7,6,0,366.382,0,0,0,0,0,0,1,6,3,6,10,14,26,38,37,58,54,47,73,44,36,24,18,8,10,11,8,3,2,1,1,0,0
2003,7,6,0,377.172,0,0,0,0,0,1,3,2,8,11,6,14,14,25,32,34,37,44,47,48,35,44,28,15,11,11,9,2,7,4,1,1,0
2004,7,6,0,2.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
